Key,Content
skill_desc_1108501_4,"تم زيادة الضرر"
skill_desc_1108501_3,"لديه فرصة لإلحاق ضرر في المنطقة."
skill_desc_1108501_2,"نفذ هجمتين متتاليتين."
best_wave,"أفضل موجة: {0}"
unit_name_700,مبارز
skill_desc_1108501_5,"قم بزيادة نطاق ضرر المهارة."
skill_desc_1108501_1,"ألحق الضرر بالعدو."
cl_tier_11,"حديد I"
cl_tier_12,"حديدية 2"
cl_tier_21,"برونز I"
cl_tier_13,"حديدية 3"
cl_tier_22,"برونزية 2"
cl_tier_23,"برونزية 3"
cl_tier_32,"فضية 2"
cl_tier_33,"فضية 3"
cl_tier_41,"الذهب I"
cl_tier_42,"ذهبية 2"
unlock_clan_league_tips,"يتطلب الانضمام إلى عشيرة للمشاركة في دوري العشائر."
cl_tier_43,"ذهبية 3"
cl_tier_31,"فضية 1"
game_mode_name_18,دوري
duration_waves_format,"المدة: {0} موجات"
battle_effect_name_1104,"درجة حرارة عالية"
battle_effect_name_1103,"العاصفة الرملية"
battle_effect_name_1102,"قمر الدم"
battle_effect_name_1101,"الضباب الشبحی"
scene_buff_title,"تغيير البيئة!"
building_shop,"متجر البناء"
build_no_content,قريبًا
season_buff_name_8,"صلاة المطر"
season_buff_name_7,"ناقوس الجمل"
season_buff_name_6,"حاجز الرمال"
season_buff_name_5,الخلاص
season_buff_name_4,"النور المقدس"
season_buff_name_3,"قوة النجوم"
season_buff_name_2,"صلاة الرياح"
season_buff_name_1,موقد
res_desc_149,"عناصر حصرية لمقبرة الهياكل العظمية تحت الأرض، يمكن استخدامها لفتح قطع الأرض وترقية المذابح خلال هذا الموسم الموضوعي."
lineup,تشكيلة
season_buff_name_9,"تثبيت الرمال"
res_name_149,"بقايا العظام"
season_buff_name_10,التصحر
graphics_option_0,منخفض
cur_level_rank,حاليًا
attr_state_val_4,{0}
unit_name_643,أوراكل
skill_desc_1103801_3,"زيادة مدى الضرر."
talent,الموهبة
build_attr_Capacity,"الحد الأقصى للتخزين"
unit_name_623,ديمومان
personal_details,"البيانات الشخصية"
guild_setting_success,"تم تحديد الإعداد بنجاح"
home_random_box_tips,"مكافآت لتخطي الموجات!"
today,اليوم
history,التاريخ
view_battle_report,"تقرير المعركة"
battle_report_expired,"انتهت صلاحية تقرير المعركة"
tower_new_season_tips,"تم تحديث المستوى! أعد تشغيل المستوى للاستمرار."
res_desc_204,"يمكن استخدام تذكرة التوظيف لاستدعاء جنود عالية الجودة.  
(الحد الأقصى: 300)"
recruit_normal_pool_title,"التجنيد الدائم"
global_ranking,"التصنيف العالمي"
res_name_346,"معدات ملحمي"
res_name_246,"معدات نادر"
res_name_645,"بطل أسطوري"
res_name_546,"معدات أسطوري"
res_name_504,الإتقان
player_ranking_rewards2,لاعب
use_layout_title,"استخدم هذا التشكيل؟"
lay_default_name_format,"تشكيلة {0}"
guide_notice_14_1,"يمكنك <color=#ff6000>مشاركة</color> التشكيلة التي استخدمتها في هذه المعركة في تشكيلات مميزة، حتى يتمكن جميع اللاعبين من رؤية استراتيجيتك وقد تحصل على إعجابات واستخدامات!"
lay_share_success,"تمت المشاركة بنجاح"
lay_share_entry,"الساخنة  
التشكيلات"
layout_share_title,"مشاركة التشكيلة"
pvp_arena_rule_desc_1,"قاتل اللاعبين حول العالم!"
rate_summit_msg,"هل تود مشاركة أفكارك؟"
layout_unlock_tip_msg,"يفتح عند مستوى مركز القيادة {0}"
pvp_arena_rule_desc_2,"اكسب الجوائز في الساحة!"
pvp_arena_rule_desc_3,"تسلق قائمة المتصدرين!"
layout_use_success,"تم الاستخدام بنجاح"
survey_item_3,"هل المستويات ممتعة؟"
survey_item_4,"هل التحكم سلس؟"
rate_us_title,قيمنا!
bad,ضعيف
satisfied,مُرضي
okay,معرض
survey_item_1,"كيف كانت المستويات السابقة؟"
survey_item_2,"كيف تبدو طريقة اللعب؟"
bonus_chance,"فرصة السقوط"
bundle,حزمة
rate_us_msg,"كيف كانت تجربتك؟"
change_to_be,"قد تتم الترقية إلى {0}"
guaranteed,مضمون
may_upgrade_chest_tips,"قد يتم الترقية إلى صندوق {0}!"
random_chest,"صندوق عشوائي"
value_chest,"صندوق القيمة"
no_replay_msg,"إعادة التشغيل غير متاحة"
building_name_3010,المخبأ
building_name_3009,حائط
building_name_3008,"مخزن الخشب"
world_boss_select_msg,"قم بتغيير الأهداف في أي وقت، لن تفقد التقدم!"
building_name_3007,"مخزن الذهب"
weekly_subscription,"إمداد حجر الأبدية لمدة 7 أيام"
monthly_subscription,"إمداد حجر الأبدية لمدة 30 يومًا"
building_name_3012,برج
building_name_3011,"برج السهام"
building_name_3017,شجرة
building_name_3016,شجرة
building_name_3015,"مذبح العشب"
building_name_3013,"كوخ العمال"
building_name_3014,كوخ
building_name_3018,حجر
unit_skill_desc_844_1,"في بداية المعركة، يطلق رصاصة شائكة على عدو عشوائي، مسبباً ضرراً لهدف واحد وتجميده."
unit_skill_desc_844_2,"زمن الصعق زاد."
unit_skill_name_765_3,"الإيقاع القاتل"
unit_skill_desc_772_3,"تكتسب بيضة الفينيق مقاومة لجميع العناصر؛ تستمر منطقة اللهب لفترة أطول."
group_ranking,"ترتيب المجموعة"
unit_name_844,"حارس الصبار"
unit_name_101,"مركز القيادة"
chat_too_many_warning,"أنت ترسل الرسائل بسرعة كبيرة. يرجى المحاولة مرة أخرى لاحقًا."
chat_mut_warning,"لقد تم كتم صوتك. في انتظار أن يقوم المسؤول بإلغاء الكتم."
unit_name_201,"منجم الذهب"
unit_skill_desc_148_1,"يلحق ضررًا بالأعداء المحيطين."
unit_skill_desc_148_2,"تطلق قذائف، وتلحق ضررًا مستمرًا."
ad_firework_pack_desc,
incentive_info_btn,إضافات
lineup_style_skin_default_name,"مظاهر التشكيلة الأساسية"
lineup_style_skin_unlocked_desc,"مفتوح افتراضيًا"
clan_war_slg_register_desc,"الموسم قيد التحضير"
clan_war_slg_register_tips,"ستُختار العشائر بناءً على عوامل متعددة."
res_name_121,خشب
unit_use_field_title,"فتحات النشر"
clan_war_slg_top_clan_rank_rule_tips,"عصر جديد قد بدأ!
تتنافس عشائر لا حصر لها على هذا التاج!

إنه لا يخص أحدًا—
حتى ينهض حاكم حقيقي!

سيطر على منطقة الحرب بأكملها!
اسحق كل منافس في طريقك!

احتل المرتبة الأولى في منطقة حرب الخمس نجوم،
ودع العالم يشهد تتويجك—
[تاج المجد]!"
incentive_distribute_success,"المهمة اكتملت بنجاح!"
clan_war_slg_member_rank_sort_1,"هزائم اللاعب"
clan_war_slg_member_rank_sort_2,"هزائم الوحوش"
clan_war_slg_member_rank_sort_0,"ميداليات المعركة"
guild_permission_name_13,"دبلوماسية حرب العشائر"
game_mode_name_40,"اندفاع الحظ"
game_mode_rule_40,"هذه معركة الأفضل—

دافع عن جزيرتك العائمة بجانب 3 لاعبين آخرين.
بموارد محدودة، من سيكون آخر الصامدين؟

<color=#FF6657>كيفية اللعب</color>
أنفق [الريش] للدخول إلى هذا النمط.
يتجدد [الريش] بمرور الوقت.

<color=#FF6657>كيفية الفوز</color>
اهزم الوحوش لكسب [نقاط الميزان].
كل بضع موجات، يجب أن تصل إلى النتيجة المطلوبة—إذا فشلت، فستخرج من المنافسة.

كلما طالت مدة بقائك، ارتفعت مرتبتك.
أكمل جميع الموجات لتحصل على مكافأة أكبر!

<color=#FF6657>المكافآت</color>
1. كلما وصلت إلى موجة أعلى، كانت المكافآت أفضل.
2. كلما ارتفعت مرتبتك، كانت المكافآت أفضل."
payment_record_goods_name_format,"معرّف الحزمة: {0}"
clan_war_slg_top_rank_rule_tips,"لقد بدأ عصر جديد!
عشائر لا تُحصى تتقاتل على هذا التاج!

إنه لا يخص أحداً—
حتى ينهض حاكم حقيقي!

اغزُ ساحة الحرب بأكملها!
اسحق كل خصم في طريقك!

احتل المرتبة الأولى في منطقة الحرب خماسية النجوم،
ودع العالم يشهد تتويجك—
[تاج المجد]!"
game_mode_title_40,"اندفاع الحظ"
slg_room_name,"منطقة الحرب {0}"
slg_watch_not_op,المشاهدة
clan_war_slg_watch_title,"مناطق حرب"
live,مباشر
payment_record_result_restore,"الدفع معلق"
restore_success,"تمت الاستعادة بنجاح"
payment_record_restore_nothing,"فشلت الاستعادة. يرجى المحاولة مرة أخرى لاحقًا."
clan_war_reward_alloc_content,"مكافأة ممنوحة شخصيًا من قائد عشيرتك،
تكريمًا لشجاعتك ومساهمتك الفائقة في حرب العشائر!

ساحة المعركة تناديك.
عشيرتك تقف معك.
النصر يتطلبك."
restore_success_msg,"تم التحقق بنجاح! يرجى التحقق من صندوق الوارد الخاص بك للعناصر المعاد إصدارها."
payment_record_title,الدفع
clan_war_reward_alloc_title,"مكافآت إضافية"
clan_war_slg_top_clan_rank_title,"تصنيفات شرف التحالفات"
payment_record_result_2,"فشل الدفع"
payment_record_result_3,مكتمل
payment_record_result_4,مُسترد
payment_record_result_0,"غير مدفوع"
synergy_title,"تآزر القوات"
payment_record_result_1,"تم الإلغاء"
clan_war_slg_register_success,"تم التسجيل بنجاح!"
clan_war_slg_unregister_success,"تم الإلغاء بنجاح"
incentive_distribute_title,تشكيلة
clanwarslg_cond_not_sign_format,"أفضل {0} عشائر في تصنيفات دوري العشائر يمكنها المشاركة!"
res_desc_2314,"العظمة لا تحتاج إلى كلمات!"
payment_record,الدفع
payment_record_desc,"ما يصل إلى 20 سجلًا في 30 يومًا. قد تتأخر النتائج لمدة 15 دقيقة."
incentive_player_empty,"لم تقم بتعيين أي شخص بعد!"
res_desc_2514,"محارب يقود الهجوم!"
res_desc_2414,"سيد ساحة المعركة!"
res_desc_1314,"محارب يقود الهجوم!"
res_desc_2114,"سيد ساحة المعركة!"
res_desc_2214,"محارب يقود الاقتحام!"
incentive_btn,امنح
res_desc_1414,"العظمة لا تحتاج إلى كلمات!"
res_desc_1214,"سيد ساحة المعركة!"
res_desc_1514,"سيد ساحة المعركة!"
res_desc_1114,"العظمة لا تحتاج لكلمات!"
res_desc_1614,"محارب يقود الهجوم!"
res_desc_1814,"سيد ساحة المعركة!"
need_unit,"مطلوب جندي"
res_desc_1914,"محارب يقود الهجوم!"
res_desc_2014,"العظمة لا تحتاج إلى كلمات!"
res_desc_1714,"العظمة لا تحتاج إلى كلمات!"
unit_deployed_Field_title,"فتحات النشر"
new_skin_tips,"زي جديد!"
go_avatar_frame_upgrade,ترقية
gem_recruit_dis_title,"خصم استدعاء الجواهر"
super_lucky_time_dis_title,"خصم سحب الحظ الخارق"
gem_recruit_rateup_title,"زيادة معدل الاستدعاء"
lucky_time_rateup_title,"وقت الحظ: زيادة المعدل"
monthly_cycle_card_reminder_desc,"الباقة الأساسية تنتهي صلاحيتها خلال <color=#EC6D26>{0}</color> أيام."
monthly_advanced_cycle_card_reminder_desc,"تنتهي صلاحية الجواز المتقدم خلال <color=#EC6D26>{0}</color> يومًا."
monthly_cycle_card_reminder_title,"تذكير بانتهاء الصلاحية"
wheel_rateup_title,"الجائزة الكبرى بالعجلة أعلى"
furnace_rateup_title,"زيادة معدل الاندماج"
power_clanwar_dis_title,"خصم على شراء الطاقة الحمراء"
forged_stone_dis_title,"خصم ترقية القوات"
building_upgrade_dis_title,"خصم ترقية المباني"
morale_dis_title,"خصم شراء المعنويات"
power_pve_dis_title,"خصم شراء الطاقة"
power_pvp_dis_title,"خصم فائق على شراء الطاقة"
slg_room_chat_tab,"منطقة حرب"
mine_dis_title,"خصم الاستخراج"
wheel_dis_title,"خصم جواهر العجلة"
furnace_dis_title,"خصم الاندماج"
sign_in_title_4,"تسجيل دخول عيد الفصح"
event_center_entry,حدث
lucky_time_dis_title,"خصم الوقت المحظوظ"
incentive_title,يمنح
event_center_no_jump_msg,"عرض في صفحة الفعالية"
card_master_dis_title,"خصم سيد البطاقات"
eliminated,"تم إقصاؤك!"
sign_in_title_3,"تسجيل دخول المخادع"
res_name_2414,"تكريم الضابط"
incentive_reward_tab,مكافآت
res_name_2514,"تكريم الفارس"
incentive_player_tab,المستلمون
res_name_1514,"تقدير الضابط"
res_name_1614,"وسام الفارس"
res_name_1714,"إشادة الجنرال"
res_name_1814,"إشادة الضابط"
res_name_1914,"وسام الفارس"
res_name_2114,"وسام الضابط"
res_name_1414,"تكريم الجنرال"
res_name_2014,"إشادة الجنرال"
res_name_2314,"إشادة الجنرال"
res_name_1214,"تكريم الضابط"
res_name_2214,"تكريم الفارس"
res_name_1114,"إشادة الجنرال"
res_name_1314,"تكريم الفارس"
clan_war_slg_cond_not_sign,"غير مسجل!"
clan_war_slg_no_credential,"زد رتبة دوري عشيرتك!"
clan_war_slg_require,"شروط الأهلية"
clan_war_slg_unregister_title,"إلغاء الاشتراك"
clan_war_slg_unregister_msg,"أيها القائد، هل أنت متأكد أنك تريد الانسحاب من حرب العشائر هذه؟

بمجرد انسحابك، ستغادر عشيرتك الفئة الحالية،
وستخسر مكانتها وشرفها الذي كسبته بصعوبة،
وستهبط إلى مستوى أدنى (على سبيل المثال: 5 نجوم ← نجمة واحدة)."
clan_war_slg_reward_title,"مكافآت للتعيين"
clan_war_slg_unregister,هدنة
mainline_fund_bp_name,"صندوق رئيسي"
clan_war_slg_register,"انضم للمعركة"
clan_war_slg_registered,مسجل
clan_war_slg_register_end,"انتهت صلاحية التسجيل!"
res_name_230143,"كرنفال المخادع"
mainline_fund_seaon_bp_name,"صندوق رئيسي"
overworld_mini_rank_season_reward_title,"القمر القرمزي"
unit_sort_attr_10001,ضرر
res_name_240143,"بهجة عيد الفصح"
event_center_category_name_1,"أحداث اليوم"
chan_name_overworld,"ساحة المعركة"
overworld_rank_reward_title,"مكافآت الميدان"
mainline_fund_season_bp_name,"صندوق المسار الرئيسي"
slg_chat_prefix_7,"منطقة حرب"
mainline_fund_bp_unlock_title,"تم فتح المستوى المدفوع لصندوق المسار الرئيسي!"
camp_season_name_1_1,"بليزكنج فصيل"
mainline_fund_new_season_begin_title,"تم إلغاء قفل الصندوق الرئيسي!"
camp_season_name_1_2,"فصيل سيد الأمواج"
exchange_activity_title,"متجر التبادل"
exchange_title,تبادل
mainline_fund_begin_title,"بدأ الموسم الجديد!"
train_challenge_title,"تحديات التدريب"
rule_desc_9_1,"شارك في المغامرات والتعاون!"
slg_chat_prefix_5,[القبيلة]
season_ending_title,"تأكيد الشراء"
new_period_2,"المرحلة {0} تبدأ!"
rule_desc_9_3,"اكسب مكافآت صندوق المسار الرئيسي!"
new_period_result,النتائج
mainline_fund_send_bp_rule_desc,"يمكنك إهداء صندوق المسار الرئيسي لـ <color=#EC6D26>أصدقائك أو حلفاء عشيرتك</color>!"
victory_path_coming_soon,قريباً
overworld_rank_reward_content,"أيها القائد العزيز،

لقد انتهى موسم ساحة المعركة رقم {0}. شكرًا لك على مساهمتك البارزة في الحرب!

خلال ساحة المعركة:
احتلت فصيلتك المرتبة <color=#FF6657>{1}</color> في الفعالية!
وجاء أداؤك الشخصي في المرتبة <color=#FF6657>{2}</color> على لوحة المتصدرين الفردية.

يمكن لجميع الأعضاء المشاركين المطالبة بالمكافآت أدناه. يرجى التحقق منها وجمعها في الوقت المناسب.
شكرًا لك مرة أخرى على مشاركتك في ساحة المعركة. نتطلع إلى رؤيتك في الموسم القادم!

مع خالص التقدير،
إدارة الخدمات اللوجستية في War Inc."
illegal_input_msg,"توقيع غير صالح. يرجى التعديل"
event_started,"بدأ الحدث"
rule_desc_9_2,"اكسب المزيد من النقاط!"
mainline_fund_bp_unlock_desc,"اجمع مكافآت صندوق التقدم الرئيسي!"
bp_purchase_multiple_desc,"شراء موسم {0}"
train_challenge_level_31002,"تحدي الهيكل العظمي الجليدي - متوسط I"
train_challenge_level_31005,"تحدي الهيكل العظمي الجليدي - متقدم II"
train_challenge_level_31006,"تحدي الهيكل العظمي الجليدي - متقدم III"
overworld_camp_2,"الرابطة اللازوردية"
train_challenge_level_31004,"تحدي الهيكل العظمي الجليدي - متقدم I"
train_challenge_level_31001,"تحدي الهيكل الجليدي - مبتدئ"
train_challenge_level_31003,"تحدي الهيكل العظمي الجليدي - متوسط II"
season_ending_purchase_warning,"الموسم سينتهي قريبًا. قد لا تحصل على جميع المكافآت إذا قمت بالشراء الآن. هل تريد المتابعة؟"
overworld_mini_rank_prepare,"يبدأ الحدث في {0}!"
clanwar_cond_not_met_format,"متاح لأفضل {0} عشائر في الموسم الماضي"
mainline_fund_bp_purchase_desc,"شارك في طريقة اللعب لفتح مكافآت سخية!"
exchange_activity_tips,"1. خلال الفعالية، أكمل المهام لكسب رموز التبادل التي يمكن استخدامها للحصول على مكافآت قيمة من متجر التبادل.
2. أكمل عددًا معينًا من المهام لفتح مكافآت تقدم إضافية.
3. بعد انتهاء الفعالية، ستُمسح أي رموز تبادل غير مستخدمة. يرجى استبدالها في الوقت المحدد."
overworld_camp_3,"ميثاق الخضرة"
train_challenge_info,"استعدوا للتحديات القادمة! فقد تصادفون شخصيات جديدة كليًا لم تنضم بعد رسميًا إلى قائمة War Inc.!"
slg_diplomacy_setting_desc,"عزيزي زعيم العشيرة،

يمكنك بدء تصويتات دبلوماسية مع العشائر الأخرى هنا.

تحالف:
يتطلب موافقة كلا الجانبين ليسري مفعوله.
إذا لم يستجب <color=#FF6657>{0}</color>، فسيتم رفض الطلب.
حيادي:
بإمكان أي طرف إعلان الحياد في أي وقت.
جميع العشائر تكون حيادية بشكل افتراضي.
معادي:
بإمكان أي طرف إعلان العداء وبدء الحرب.

ملاحظة:
تخضع تغييرات العلاقات الدبلوماسية مع نفس العشيرة لفترة تهدئة مدتها <color=#FF6657>{1}</color>.
اختر بحذر!"
collecting,المجموعات
mainline_fund_bp_extra_desc,"اكسب المزيد من النقاط للمطالبة بمكافآت إضافية!
(متاح بعد فتح المستوى المدفوع من صندوق الخط الرئيسي)"
unit_name_1602,"بأس البرّي"
custom_res_tab_name_6,"تعبيرات PvP"
earn_prog_point_claim_reward_tips,"اكسب المزيد من النقاط لفتح هذه المكافأة!"
battle_emoji_settings,"تعبيرات PvP"
introduction,إعلانك
skill_attr_val_25_2,"ركز على المحارب"
battle_emoji_title,"انقر على علامة التبويب لتخصيص تعبيرات PvP (التي تظهر في نهاية معارك PvP)."
hostile,معادي
diplomacy,الدبلوماسية
alliance,تحالف
neutral,محايد
unit_skill_name_1603_1,"يستدعي ألسنة لهب بنفسجية تُلحق ضررًا جماعيًا مستمرًا."
unit_name_1601,"بطش العاصفة الثلجية"
unit_skill_name_1602_1,"يلحق ضررًا متواصلاً بهدف واحد على العدو ذي نقاط الصحة الأعلى."
unit_skill_name_1606_1,"يستدعي قذائف عنصرية لإلحاق ضرر جماعي."
unit_skill_name_1601_1,"يستدعي عاصفة برد على العدو صاحب أعلى نقاط صحة، ويلحق ضررًا جماعيًا."
unit_skill_name_1604_1,"يستدعي الضوء المقدس لإلحاق ضرر مساحي وتقليل سرعة حركة الأعداء."
unit_name_1606,"الكاهنة الروحانية"
unit_skill_name_1607_1,"يستدعي شفرات شبحية خاطفة لإلحاق ضرر واسع النطاق."
unit_name_1609,"سيد الحرب"
unit_skill_name_1605_1,"تُسقِط وابلًا ضخمًا من الرصاص، مُلحِقة ضررًا جماعيًا."
unit_name_1604,"فيلق النور"
unit_name_1603,"فيلق الظل"
unit_name_1608,"الفيلق الأرضي"
unit_name_1605,"مطر الرصاص"
unit_name_1607,"شفرات الأشباح"
limited_furnace_pool_banner_title,"قوات أسطورية مثيرة قادمة لفترة محدودة!"
custom_res_tab_name_5,"أزياء التشكيلة"
limited_furnace_pool_title,"متاح لفترة محدودة!"
unit_skill_name_1608_1,"تطلق مقذوفات بعيدة المدى تلحق ضررًا صغيرًا على منطقة التأثير."
unit_name_1610,"القوة الكونية"
unit_skill_name_1610_1,"يزيد بشكل كبير سرعة هجوم الوحدات الحليفة، لكنه يقلل قليلاً الضرر الذي تسببه كل ضربة. يدوم لمدة 3 ثوانٍ."
guild_permission_name_14,"سلطة دبلوماسية"
res_check_bubble_title_1_add,"<color=#FF8A00>السلعة المشتراة والبائع</color>"
res_check_bubble_title_1_reduce,"<color=#FF3C3C>السلعة المباعة والمشتري</color>"
synergy_title_short,تآزر
synergy_bonded_units_title,"الوحدات المطلوبة"
alliance_diplomacy_title_2,"دعوة الحياد"
alliance_diplomacy_title_1,"دعوة تحالف"
alliance_diplomacy_title_3,"أعلن الحرب!"
alliance_info_title_3,"إعلان الحرب"
alliance_info_title_2,"ابقَ محايدًا"
alliance_info_title_1,"دعوة تحالف"
alliance_info_title,"حدث دبلوماسي"
coin_recruit_rate_up_desc,"معدلات زيادة للقوات التالية"
synergy_detail_title,"تآزر الجنود"
overworld_camp_1,"الأمر الذهبي"
overworld_camp,فصيل
idle_rewards,"بناء الدخل"
overworld_boss_rank_rule_tips,"اهزم زعيم العالم لكسب <color=#FF6657>[نقاط الفصيل]</color>!

1. يفتح كل <color=#FF6657>6</color> ساعات ويستمر لمدة <color=#FF6657>2</color> ساعة.
2. يمكن للاعبين الهجوم عدة مرات بلا حدود.
3. تستهلك مهاجمة زعيم العالم المزيد من الطاقة.
4. تعتمد المكافآت النهائية على إجمالي الضرر الذي ألحقه كل فصيل.
5. سيتم توزيع المكافآت تلقائيًا بعد انتهاء الحدث."
overworld_main_rank_tips,"يتميز هذا الوضع بلوحة صدارة للاعبين ولوحة صدارة للفصائل:
1. <color=#FF6657>لوحة صدارة اللاعبين:</color> يكسب اللاعبون [أوسمة المعركة] بإلحاق الضرر في المعركة. كلما زاد الضرر الذي يتم إلحاقه، زادت [أوسمة المعركة] المكتسبة.
2. <color=#FF6657>لوحة صدارة الفصائل:</color> تكسب الفصائل [نقاط الفصائل] باحتلال الأراضي.
(1) الاستيلاء: يمنح الاستيلاء على إقليم كمية لمرة واحدة من [نقاط الفصائل].
(2) الاحتفاظ: يولد الاحتفاظ بإقليم باستمرار [نقاط الفصائل] بمرور الوقت."
gem_recruit_rate_up_desc,"زيادة في معدلات القوات التالية"
user_blocked_msg_format_1,"تم حظر حسابك {1} بسبب سلوك لعب غير طبيعي.
سيتم رفع الحظر عنه في {0}.
إذا كان لديك أي اعتراضات، يرجى الاتصال بنا."
rate_up,"تعزيز المعدل"
user_blocked_msg_format_2,"اللعبة المثبتة لديك حاليًا هي من مصدر غير رسمي أو معدّل.
لضمان أمان حسابك واستقرار تشغيل اللعبة، يُرجى إعادة تثبيت النسخة الرسمية من صفحة التنزيل الرسمية."
furnace_rate_up_desc,"معدلات زيادة للقوات التالية"
best_rank_tips_25,"أفضل شخصي لـ3 مواسم"
permanent_ban_msg_format,"تم حظر حسابك {1} بشكل دائم بسبب سلوك لعب غير طبيعي.
يرجى التواصل معنا إذا كان لديك أي اعتراضات."
best_rank_tips_31,"أفضل رقم شخصي لثلاثة مواسم"
slg_diplomacy_request_sent_1,"تم إرسال دعوة التحالف!"
cups,أكواب
diplomacy_request_cooldown,"التغييرات الدبلوماسية لها فترة تهدئة قدرها {0}!"
alliance_info_desc,"صغ رسالتك الدبلوماسية، ولتدع كلماتك تعكس رقيّك."
alliance_edit_info,"صِغْ رسالتك الدبلوماسية، ودع كلماتك تعكس رقيّك."
report_player_option_6,"انتهاك التوقيع"
enter_signature,"أدخل توقيعك"
wins,انتصارات
best_rank,"أفضل رتبة"
cups_highest,"أعلى الكؤوس"
unit_skin_tips,"مجموعة أزياء القوات"
slg_diplo_state_changed_2,"تقرر الموقف الدبلوماسي!"
disagree,رفض
clanwar_diplomacy_desc_3,"أعلنوا الحرب! إنها حرب!"
personal_signature,"توقيع شخصي"
agree,قبول
slg_diplo_state_changed_3,"تقرر الموقف الدبلوماسي!"
personal_signature_length_limit,"أدخل توقيعك الشخصي (حتى {0} حرفًا)"
view,عرض
diplo,الدبلوماسية
mythic_rate_up,"زيادة فرصة الحصول على القوات الأسطورية"
alliance_diplomacy_default_3,"لقد طالما امتحن صبرنا.

إلا أن تصرفاتكم قد تجاوزت كل الحدود التي كان يجب احترامها.

لذلك، نعلن الآن رسميًا الحرب عليكم.

هذا القرار لم يُتخذ بدافع الغضب، بل دفاعًا عن شرفنا ومكانتنا.

من هذه اللحظة فصاعدًا، ساحة المعركة هي من ستقرر ما سيلي."
slg_diplo_state_changed_1,"تم اتخاذ الموقف الدبلوماسي!"
clanwar_diplomacy_desc_1,"هيا نقاتل جنبًا إلى جنب!"
alliance_diplomacy_default_1,"بالفولاذ نتحد. بالشرف نصمد.
قاتلوا بجانبنا، شاركوا مجدنا،
وليدوِ النصر في أرجاء ساحة المعركة."
limited_furnace_pool_desc,"لفترة محدودة: قوات أسطورية مذهلة في الاندماج!"
alliance_diplomacy_edit,"حدث دبلوماسي"
alliance_diplomacy_default_2,"الحرب تنتشر في الأرجاء.

لا نسعى للصراع مع قبيلتكم،
ولا نرغب في المشاركة في هذه الحرب.

دعونا نبقى على الحياد
ونلتزم بحدودنا."
battle_seletion_index_2,خسارة
clanwar_diplomacy_desc_2,"يمكننا الحفاظ على الحياد!"
clan_war_slg_tile_share_mag,"مشاركة الإحداثيات"
lineup_style_skin_access_2003,"يُفتح عن طريق إكمال مجموعة باور فيرست للمستوى 9."
battle_seletion_index_1,فوز
diplomacy_setting,"العلاقات الدبلوماسية"
battle_emoji_settings_info,"في نهاية مباراة لاعب ضد لاعب، ستُعرض الرموز التعبيرية المعينة مسبقًا لكلا اللاعبين."
lucky_wheel_rate_up_desc,"زيادة فرص لأول <color=#FFE300>{0}</color> سحبة! {1}"
res_name_220143,"مقدمة الربيع"
guild_permission_name_12,"عرض أداء العضو"
collected,اكتمل
unit_name_0,جنود
lineup_style_skin_source_title,"الحصول على المصدر"
three_star_cond_6,"الصحة الإجمالية المتبقية تتجاوز <color=#ff6000>{0:P0}</color>"
res_check_title_0,"فحص الموارد"
ad_monthly_specials_pack_title,"عروض مارس"
mode_day_limit_1804,"بلغ الحد اليومي لغبار حجر الجوهر"
overworld_end_title,"انتهت الحرب!"
res_check_title_1,المعاملات
lineup_style_skin_access_2002,"تُفتح عند إكمال مجموعة القوة الأولى للمستوى 6."
ad_valentines_day_pack_title,"مظهر قوات عيد الحب"
lineup_style_skin_access_3003,"تُفتح بإكمال مجموعة القلعة الصلبة من المستوى 9."
lineup_style_skin_access_3002,"يُفتح بإكمال مجموعة الحصن الصلب للمستوى 6."
lineup_style_skin_access_2001,"يُفتح عند إكمال مجموعة ""القوة الأولى"" من المستوى 3."
lineup_style_skin_access_3001,"يفتح بإكمال مجموعة الحصن الصلب من المستوى 3."
lineup_style_skin_access_1002,"تُفتح بإكمال مجموعة القوة المتوازنة للمستوى 6."
lineup_style_skin_access_1003,"يُفتح عند إكمال مجموعة القوة المتوازنة للمستوى 9."
lineup_style_skin_access_1001,"يُفتح عند إكمال مجموعة ""القوة المتوازنة"" للمستوى 3."
unit_skill_desc_141_4,"استدعِ حراس القلعة وامنح تعزيزاتك مكافأة كبيرة لقوة الهجوم.
[المرحلة 1]: استدعِ حراسًا وقتلة؛ يمنح القتلة أولوية مهاجمة وحدات الرماة الخلفية.
[المرحلة 2]: استدعِ حراسًا ورماة؛ يتمتع الرماة بالقدرة على إطلاق سهام متشعبة.
[المرحلة 3]: استدعِ حراسًا وسحرة؛ يمنح السحرة أولوية مهاجمة وحدات الدعم."
got_resources,"تم الشراء"
bp_reward_desc_5,"بعد الشراء، يقوم النظام تلقائيًا بإرسال إشعار هدية إلى العشيرة. يمكن للأعضاء الذين كانوا في العشيرة لمدة لا تقل عن <color=#EC6D26>{0}</color> ساعة الحصول على <color=#EC6D26>3000 ذهب</color>. يمنح شراء بطاقات المعركة المتعددة مكافآت هدية في <color=#EC6D26>مضاعفات</color>."
monster_rarity_3,الرئيس
level_index,"المستوى {0}"
box_rarity_1,شائع
bag_tab_1,"العناصر الأساسية"
box_rarity_6,أسطوري
monster_rarity_2,النخبة
