Key,Content
guild_permission_name_12,ดูผลงานสมาชิก
collected,เสร็จสิ้น
unit_name_0,กองทัพ
lineup_style_skin_source_title,หาแหล่ง
three_star_cond_6,"พลังชีวิตรวมที่เหลือเกินกว่า <color=#ff6000>{0:P0}</color>"
res_check_title_0,ตรวจสอบทรัพยากร
ad_monthly_specials_pack_title,ข้อเสนอเดือนมีนาคม
mode_day_limit_1804,ขีดจำกัดผงแกนหินรายวันเต็มแล้ว
overworld_end_title,สงครามจบลงแล้ว!
res_check_title_1,รายการธุรกรรม
lineup_style_skin_access_2002,"ปลดล็อกเมื่อสะสมคอลเลกชัน ""พลังแรก"" เลเวล 6 ครบ"
ad_valentines_day_pack_title,สกินทหารวันวาเลนไทน์
lineup_style_skin_access_3003,"ปลดล็อกเมื่อทำชุดสะสมป้อมปราการทึบระดับ 9 สำเร็จ"
lineup_style_skin_access_3002,"ปลดล็อกได้โดยการสะสมคอลเลกชันป้อมปราการแข็งแกร่งระดับ 6 ให้ครบ"
lineup_style_skin_access_2001,"ปลดล็อกเมื่อรวบรวมคอลเลกชัน Power First เลเวล 3 ครบ"
lineup_style_skin_access_3001,"ปลดล็อกเมื่อสะสมคอลเลกชันป้อมปราการแข็งแกร่งระดับ 3 ครบ"
lineup_style_skin_access_1002,"ปลดล็อคเมื่อทำชุดสะสมพลังสมดุลเลเวล 6 สำเร็จ"
lineup_style_skin_access_1003,"ปลดล็อกเมื่อทำคอลเลกชันพลังสมดุลเลเวล 9 สำเร็จ"
lineup_style_skin_access_1001,"ปลดล็อกเมื่อสะสมคอลเลกชันพลังสมดุลระดับ 3 สำเร็จ"
unit_skill_desc_141_4,"เรียกทหารปราสาทและมอบโบนัสพลังโจมตีมหาศาลแก่กองหนุน
[ระยะที่ 1]: เรียกทหารและมือสังหาร; มือสังหารจะมุ่งเป้าโจมตีหน่วยพลธนูแนวหลัง
[ระยะที่ 2]: เรียกทหารและพลธนู; พลธนูมีความสามารถในการยิงธนูแยกกระจาย
[ระยะที่ 3]: เรียกทหารและนักเวท; นักเวทจะมุ่งเป้าโจมตีหน่วยสนับสนุน"
got_resources,ซื้อสำเร็จ
bp_reward_desc_5,"หลังจากซื้อ ระบบจะส่งการแจ้งเตือนของขวัญไปยังแคลนโดยอัตโนมัติ สมาชิกที่อยู่ในแคลนอย่างน้อย <color=#EC6D26>{0}</color> ชั่วโมงสามารถรับรางวัลแบบสุ่มได้ เช่น <color=#EC6D26>อัญมณี, บัตรรับสมัคร, หรือ เหรียญ</color> การซื้อ Battle Pass หลายครั้งจะมอบรางวัลของขวัญแบบ <color=#EC6D26>ทวีคูณ</color>"
monster_rarity_3,บอส
level_index,"ระดับ {0}"
box_rarity_1,ทั่วไป
bag_tab_1,ไอเท็มพื้นฐาน
box_rarity_6,ในตำนาน
monster_rarity_2,เอลีท
skill_desc_1103501_5,"เพิ่มดาเมจ AOE สองเท่า"
dmg_attr_rock,หิน
role_desc_3,สร้างความเสียหายธาตุระยะไกล
role_8,แทงค์
monster,มอนสเตอร์
description,คำอธิบาย
dmg_attr_fire,ไฟ
dmg_attr_water,น้ำ
avatar_use,ใช้
submit,ส่ง
dmg_attr_ice,น้ำแข็ง
dmg_attr_steel,เหล็ก
race_3,ดุร้าย
total,คะแนนรวม
chapter_index,"บทที่ {0}"
no_info,ไม่มีข้อมูล
day_format,{0}/วัน
none,ไม่มี
language,ภาษา
empty_rewards,ไม่มีรางวัล
rank_18,"เพรเดเตอร์ II"
change,แก้ไข
back,ย้อนกลับ
boss,มอนสเตอร์
after,หลังจาก
attr_val_1100_1,ต่ำ
attr_val_1050_1,ต่ำ
battle_chat_custom_input,วลีที่กำหนดเอง
attr_val_1080_1,ต่ำ
global,ทั่วโลก
btn_replace,แทนที่
rank_tier_12,"เทพเจ้าแห่งสงคราม III"
no_clan_members,ไม่พบเป้าหมายที่ใช้ได้
btn_replace_confirm,เปลี่ยนทั้งหมด
all,ทั้งหมด
clan_war_slg_strategy,ทำเครื่องหมาย
skill_attr_val_17_3,ไฟ
skill_attr_val_17_2,น้ำ
after_change,ผลลัพธ์
skill_attr_25,การเล็งเป้าหมาย
skill_attr_val_6_3,ระยะไกล
guess_correct,ถูกต้อง!
gacha_rarity_3,มหากาพย์กาชา
coop_match_setting_msg,ถึงระลอกขั้นต่ำของเพื่อนร่วมทีม
more_setting,เพิ่มเติม
cumulative_consume_home_entry,ใช้จ่าย
clan_notification_hint,"ประกาศ: ..."
team_or,หรือ
powered_by_google_translate,"ขับเคลื่อนโดย Google แปลภาษา"
battle_lineup,กลยุทธ์การจัดทีมต่อสู้
equip_part_name_12009,ขวานกลางสองขอบ
medal_collection_info_format,"การสะสม {0}"
expired_format,หมดอายุใน
ad_champion_pack_desc,ทหารที่ถูกใช้โดยแชมป์เปี้ยนมาถึงแล้ว!
equip_part_name_11006,เศษผ้า
equip_part_name_11009,บล็อกหิน
equip_part_name_13019,"สกัลล์ อาย"
equip_name_20403,คทาวิญญาณ
equip_part_name_13001,แซฟไฟร์
equip_part_name_11025,โกลว์ฟรุต
unit_skill_desc_143_1,สร้างความเสียหายเล็กน้อยในวงกว้าง
unit_skill_desc_143_2,เน้นทำดาเมจวงกว้างแก่นักธนูและเมจ
equip_part_name_11022,อัญมณีแข็ง
no_acquire_yet,ล็อกแล้ว
dmg_attribute_1,ไม้
dmg_attribute_0,กายภาพ
transcend,ยกระดับ
task_context_10019,"ขาย {0} ยูนิตหายาก"
before,ก่อนหน้า
dmg_attribute_4,โลก
dmg_attribute_5,ลม
choose,เลือก
unit_skill_desc_795_3,ความต้านทานที่เพิ่มขึ้นต่อกองซ้อนเพิ่มขึ้น
star_battle_match_point_1,แมตช์พอยต์ของศัตรู!
lucky_mine,เหมือง
loading2,การจับคู่
battle_chat_shortcut_msg_3,ทำงานเป็นทีมได้ดี!
in_team,อยู่ในทีม
chat_chars_limit,จำกัดถึงแล้ว!
mvp,ผู้เล่นทรงคุณค่า
battle_settings_5,แบนเนอร์
idle_reminder_title,ยังอยู่ที่นั่นหรือเปล่า?
campaign_func_desc_103,อัปเกรดพลังโจมตีของหน่วยปกติ/หายาก
unit_skill_desc_718_2,เพิ่มอัตราการฟื้นฟูพลังชีวิต
unit_skill_desc_702_2,พื้นที่แผ่นดินไหวขยายตัวขึ้น
unit_skill_desc_709_3,เพิกเฉยต่อความต้านลมของศัตรูเล็กน้อย
contribution,การสนับสนุน
follower_upgrade_confirm_msg,ใช้แสตมป์เพื่ออัปเกรดไหม?
playmode_tip_10,การสุ่มเสี่ยงที่ดีขึ้นจะให้กองทัพคุณภาพสูงขึ้น!
playmode_tip_21,"ความล้มเหลวนำไปสู่ความสำเร็จ แต่ละครั้งทำให้คุณแข็งแกร่งขึ้น!"
playmode_tip_32,"ทองเต็ม? รวบรวมหรือคนงานประท้วง!"
unit_skill_desc_740_3,ยิงกระสุนสองนัดแทน
unit_skill_desc_2007_1,เสิร์ฟเบอร์เกอร์ให้เร็ว
best_title,Best!
unit_skill_desc_2001_1,โยนไข่ลดความเร็ว
task_context_12003,"เล่นการต่อสู้ PVP <color=#EC6D26>{0}</color> ครั้ง"
three_star_cond_1,"กำจัดศัตรู <color=#ff6000>{0}</color> ตัว"
day_recap,การต่อสู้เมื่อวานนี้
three_star_collection_2,ยอดเยี่ยม!
paths_to_power,ข้อเสนอแนะ
muster,รวบรวม
task_context_30004,"เลเวล EXP ถึง {0}"
todays_highest,วันนี้สูงสุด
mythic_box_upgrade_tips,"โอกาสได้รับหน่วย Mythic 2 หน่วย!"
win_add_elo_msg,"คาดการณ์ถ้วยรางวัลที่จะได้รับเมื่อชนะ ทั้งนี้ขึ้นอยู่กับผลลัพธ์จริง"
analysis_entry,วิเคราะห์
lay_share_to_shared,ใช้ร่วมกัน
lucky_flop_refresh_tip,"รับรางวัลทั้งหมดแล้ว รีเฟรชพูลรางวัล!"
mode_template_used,อยู่ระหว่างการใช้งาน
attr_val_1110_1,สั้น
res_name_1528,หีบหายาก
bd_unlock_type_10,ขีดจำกัดประชากร
avatar_frame_upgrade_tip1,กรอบอวาตาร์ได้รับแล้ว
res_name_100143,การแข่งขันเรือมังกร
skill_desc_1103401_5,เพิ่มความเสียหายแบบพื้นที่เป็นสองเท่า
skill_name_304901,วิญญาณโกรธเกรี้ยว
skill_desc_200804,<term=skill_desc_passive/>
building_name_5,ไร่เลี้ยงมอนสเตอร์
total_format,"ทั้งหมด {0}"
input_field,กรุณาใส่ข้อความ
dmg_attribute_3,ไฟ
dmg_attribute_2,น้ำ
tip,เคล็ดลับ
pvp_top_battle_2,ชนะเล็กน้อย
cur_score,คะแนน
bp_send_gift_tips,"เปลี่ยนจำนวน Battle Pass!"
top_rank_tip_2,"ต่อสู้แบบยุติธรรม เพื่อมงกุฎที่ยุติธรรม"
unit_desc_3009,กำแพงสำหรับขัดขวางศัตรู
pvp_top_battle_3,ชนะอย่างหวุดหวิด
strategy,แซนด์บ็อกซ์
battle_report_msg,"{0} รายงานการต่อสู้มีการแชร์แล้ว! ลองดูสิ!"
translate_fail,"การแปลล้มเหลว โปรดลองอีกครั้ง"
tag_double,สำเร็จอย่างยิ่ง!
off,ปิด
ready,พร้อม
enter,เข้าสู่
bag_tab_3,อื่นๆ
on,เปิด
box_rarity_2,พบไม่บ่อย
unit_attr_1680,การนับแยก
unit_desc_3,"รวดเร็วคือหนึ่ง แต่ร้ายกาจคือหลายคน"
unit_desc_504,"ก็เหมือนกับสโมสรของมัน หัวทึบ"
unit_desc_35,ผิวของเขาแข็งกว่าหมวกของเขา
unit_desc_55,นักโต้คลื่นว่องไว
unit_desc_61,แยกออกจากราชินีแมงมุมระดับกลาง
unit_desc_33,เอนท์ปีศาจที่แข็งแกร่งและช้า
wave_completed,คลื่นเสร็จสิ้น:
item_supply_format,"{0} สเบียง"
bd_unlock_type_4,ขีดจำกัดระดับฮีโร่
need_pass_last_level,กรุณาผ่านด่านก่อนหน้านี้ก่อน
bp_extra_title,รางวัลโบนัส!
hot_update_confirm,ต่อไป
add,เพิ่ม
rank_28,"ผู้พิพากษา IV"
avatar_using,โดยใช้
unit_desc_37,ขับออกแล้วแบ่งออก
building_detail_page_title_2,แนะนำ
res_name_428,หีบระดับตำนาน
unit_name_314,"เวอร์แดนท์ เทรียนท์"
unit_name_313,"ทอร์นบาร์ค ทรีแอนท์"
unit_name_328,นักจ้องเขา
unit_name_130,เขาเขียวริดจ์
unit_name_132,"ไทดัล เดรก"
unit_name_133,"เกล ไวเวิร์น"
unit_name_329,"อีวิล เกเซอร์"
unit_name_139,"เกล เบรกเกอร์"
unit_name_135,นักลาวา
res_name_1960,"อีวิล ไอวี่ ซิลเวอร์ คอนเควสต์ III"
res_name_8960,"มายธิค ซูพรีมาซี ซิลเวอร์ II"
unit_name_46,หนอนทรายกลืนกิน
res_name_440,ศิลาซมิธ
unit_name_23,แมงมุมพิษ
task_name_21013,"โชคดี โมเมนต์ Ⅱ"
task_name_21009,"นักสู้ชั้นยอด Ⅱ"
unit_name_40,นางพญาแมงมุม
unit_name_36,อัศวินกลวง
skill_name_200802,กรงมืด
unit_name_56,เมอร์ล็อคเมจ
building_name_2,ป้อมยาม
unit_name_33,ผู้พิชิตเอนต์
unit_name_30,ไอวี่ปีศาจ
unit_name_29,มายโคเนิด
unit_name_32,หมาป่า
unit_name_22,ผี
unit_skill_name_704_3,พลังพายุเฮอริเคน
unit_skill_name_621_1,"ดรอว์ สแลช: ซากุระ"
unit_skill_name_702_1,เทคโทนิคเซิร์จ
unit_skill_name_733_1,มิสไซล์อาร์เคน
unit_skill_name_645_1,"อาเคน สแคทเทอร์"
unit_skill_name_740_2,สกายเบน
unit_skill_name_737_3,การปะทุแสงสว่าง
unit_skill_name_626_2,โปรยหิมะ
unit_name_728,นักแสวงบุญ
unit_name_720,มือปืนคาวบอย
unit_skill_name_707_1,"อินเฟอร์นัล อินฟิวชัน"
unit_skill_name_700_1,ฟันฉับ
unit_name_715,"ฟานทอม รีปเปอร์"
unit_skill_name_761_2,หน้าหนาวเยือกเย็น
unit_skill_name_761_3,น้ำแข็งแห่งฤดูหนาว
unit_skill_name_727_2,การแพร่กระจายแบบชิลล์
game_mode_name_19,สตาร์สแครมเบิล
unit_skill_name_708_2,พลังวิญญาณ
unit_skill_name_785_3,หยดน้ำเจาะหิน
unit_skill_name_772_1,ซันไฟร์
unit_skill_name_773_1,ปลดปล่อยพันธนาการ
unit_skill_name_784_1,เนเธอร์ระเบิด
unit_name_777,เซราฟ
unit_skill_name_786_2,เวฟช็อค
unit_name_751,หุ่นยนต์ไอน้ำ
unit_name_775,มังกรธาตุ
unit_skill_name_750_1,โอเวอร์โหลด
unit_skill_name_758_1,ทุบค้อน
unit_skill_name_771_1,การเกิดใหม่ในนิพพาน
unit_skill_name_774_1,"อินเฟอร์โน เบิร์สต์"
unit_skill_name_756_3,เสริมพลังเปลวไฟ
unit_skill_name_782_1,ความเชี่ยวชาญจากการฝึกฝน
unit_skill_name_755_1,สาดโพชั่น
unit_skill_name_791_2,การเปลี่ยนอาวุธ
unit_skill_name_754_2,การปรับปรุง
unit_skill_name_754_1,โพชั่นสแปลช
unit_skill_name_790_2,เปลี่ยนอาวุธ
unit_skill_name_795_2,ความเงียบแห่งเหว
unit_name_799,ไกอา
game_mode_name_20,อารีน่า
campaign_talent_name_1,บีฮีมอธเบน
unit_name_798,ไกอา
unit_skill_name_792_1,ความยืดหยุ่น
unit_skill_name_794_2,ความเงียบแห่งห้วงลึก
campaign_talent_name_3,พลังลี้ลับพวยพุ่ง
unit_skill_name_784_3,ดำดิ่งสู่ยมโลก
battle_func_name_3,เหรียญนำโชค
unit_name_2002,โทสตี้
unit_name_2004,ลูกนกอินทรี
unit_name_2008,ดอนนี่
unit_name_2010,กบตะกละ
unit_name_2009,คักโต
unit_name_2007,เบอร์จี้
unit_skill_name_2002_1,พาวเวอร์โทสต์
unit_skill_name_2001_1,ระเบิดไข่
unit_skill_name_2006_1,แพตตี้ดรอป
unit_skill_name_2009_1,เจาะเกราะ
unit_skill_name_2005_1,กับดักโคลน
unit_name_2003,ฟลอรี
res_name_704,ตราประทับ
unit_skill_name_830_1,ยั่วยุ
unit_skill_name_831_1,ราชรถปืนใหญ่
unit_name_2005,ขี้
unit_name_803,ผู้พิทักษ์
achieve_task_name_30009,ผู้ผ่านระดับเก๋า
unit_name_840,คนแคระเบอร์เซิร์กเกอร์
infinity_war_form_name_2000007,จังหวะของสายลม
unit_skill_name_833_1,ชาร์จ
unit_name_3011,หอคอยธนู
unit_name_3014,ห้องโดยสาร
unit_name_3018,หิน
building_name_3019,บุช
unit_skill_name_653_2,ลมหายใจแห่งห้วงลึก
unit_name_3019,บุช
unit_skill_name_640_2,"คริมสัน เทมเพสต์"
unit_skill_name_735_1,"ซิลแวน เอจิส"
unit_skill_name_622_1,การโจมตีแบบหลายลูกศร
unit_name_832,บอมเบอร์
task_name_21008,"เอ็กซ์ตรีม เอนแฮนซ์ Ⅱ"
unit_name_21,มังกรโบราณ
building_name_1,น้ำพุศักดิ์สิทธิ์
unit_skill_name_717_1,กลองแห่งความกล้าหาญ
unit_skill_name_703_1,พายุหิมะ
unit_skill_name_734_1,"มิสติก ฟ็อกซ์ไฟร์"
unit_skill_name_749_2,การเสริมพลังที่แข็งแกร่ง
unit_skill_name_724_2,ขอบดินแดนแห่งโลก
unit_skill_name_723_1,ควิกแซนด์วอร์เท็กซ์
unit_skill_name_788_1,การพยากรณ์
unit_skill_name_752_3,ขัดเกลา
unit_name_772,ฟีนิกซ์เปลวเพลิง
unit_skill_name_708_1,แดนศักดิ์สิทธิ์แห่งดวงจันทร์มืด
unit_skill_name_766_3,วินด์ฟิวรีย์
unit_skill_name_774_3,ความโกรธเกรี้ยวแห่งอินเฟอร์โน
achieve_task_name_30026,"ไร้พ่าย IV"
infinity_war_form_name_2000008,เร็วขึ้นและเร็วขึ้น
template_default_name_format,"เทมเพลต {0}"
unit_name_653,นักเวทย์วารี
equip_part_name_11008,แตรสงคราม
equip_part_name_11007,ตะปูเหล็ก
equip_part_name_11018,กะโหลกสัตว์ร้ายแห่งผืนทราย
equip_part_name_11017,เปลือกหอยทาก
equip_name_20203,ค้อนพิทักษ์
equip_name_20202,สตอร์มคอร์
equip_name_20201,ขวานว่องไว
equip_name_20104,ดาบแห่งคำมั่นสัญญา
equip_part_name_11021,เปลือกหอยทะเล
equip_name_20303,คัมภีร์มังกร
equip_name_20302,ไทม์ดัสต์
equip_name_20209,"ธรรมชาติ Tome"
equip_name_20304,"วิลล์ ริง"
equip_name_20309,ขวานประหาร
equip_name_20404,โล่ยักษ์
equip_part_name_11011,สายไฟ
equip_part_name_11010,ขี้ผึ้ง
equip_part_name_11015,ฐานไม้
equip_part_name_11014,เศษแก้ว
equip_part_name_11013,ผงลึกลับ
equip_part_name_11016,เหล็กกล้าขัดเงา
res_name_162,
res_name_262,
res_name_362,
res_name_462,
res_name_562,
unit_skin_name_63702,
unit_skin_name_63703,
unit_skin_name_73402,
unit_skin_name_73403,
unit_skin_name_73502,
unit_skin_name_73503,
unit_skin_name_73602,
unit_skin_name_73603,
unit_skin_name_73802,
unit_skin_name_73803,
unit_skin_name_73902,
unit_skin_name_73903,
unit_skin_name_74002,
unit_skin_name_74003,
unit_skin_name_74102,
unit_skin_name_74103,
unit_skin_name_74202,
unit_skin_name_74203,
unit_skin_name_74302,
unit_skin_name_74303,
unit_skin_name_74402,
unit_skin_name_74403,
unit_skin_name_74502,
unit_skin_name_74503,
unit_skin_name_74602,
unit_skin_name_74603,
unit_skin_name_74802,
unit_skin_name_74803,
unit_skin_name_74902,
unit_skin_name_74903,
unit_skin_name_76202,
unit_skin_name_76203,
equip_part_name_11012,ยางสน
unit_skin_name_77802,
unit_skin_name_77803,
unit_skin_name_84502,
unit_skin_name_84503,
unit_skin_name_84602,
unit_skin_name_84603,
unit_skin_name_84702,
unit_skin_name_84703,
equip_part_name_12021,หยาดน้ำแห่งแก่นแท้
equip_part_name_12001,แตรออร์ค
unit_skin_name_63802,
unit_skin_name_63803,
unit_skin_name_70302,
unit_skin_name_70303,
unit_skin_name_70402,
unit_skin_name_70403,
unit_skin_name_70502,
unit_skin_name_70503,
unit_skin_name_70602,
unit_skin_name_70603,
unit_skin_name_70802,
unit_skin_name_70803,
unit_skin_name_71102,
unit_skin_name_71103,
unit_skin_name_71202,
unit_skin_name_71203,
equip_part_name_12022,มรกต
equip_part_name_12023,ผงทองคำ
equip_part_name_12024,ไวท์อะเกต
equip_part_name_12025,แอมเธิสต์
equip_part_name_13017,เหรียญแห่งความตาย
equip_part_name_11023,ไม้มะเกลือ
equip_part_name_11024,ดวงตาค้างคาว
equip_part_name_11020,เกียร์สนิม
equip_part_name_11019,สโตนฟรุต
equip_part_name_11026,หินโม่
equip_part_name_11027,โทแพซ
equip_part_name_11028,กระดูกสัตว์ร้าย
equip_part_name_11029,ขนนกเหยี่ยว
equip_part_name_11030,สมุนไพรสปีด
equip_part_name_12002,หินห้วง
equip_part_name_12003,ผงเวทมนตร์
equip_part_name_12004,สร้อยคอ
equip_part_name_12005,ดาบยาว
equip_part_name_12010,ซันสโตน
equip_part_name_12006,อะความารีน
equip_part_name_12007,อัญมณีแห่งความเร่งรีบ
equip_part_name_12008,สมุนไพรพายุ
equip_part_name_12014,เครื่องรางขยะ
equip_part_name_12015,"อาร์เคน ออบ"
equip_part_name_12012,เหล็กกล้า
equip_part_name_12011,ธันเดอร์ฟรุต
equip_part_name_12013,บล็อกทองคำ
equip_part_name_12016,ทองคำแท่ง
equip_part_name_12017,เทอร์ควอยซ์
equip_part_name_12018,ก้ามปู
equip_part_name_12026,ตาชั่งน้ำแข็ง
equip_part_name_12027,ไฟร์สเกล
equip_part_name_12028,แท่งเหล็ก
equip_part_name_13002,รูนพลัง
equip_part_name_13003,ธันเดอร์คอร์
equip_part_name_12019,คาล์มบลูม
equip_part_name_11031,กังหัน
equip_part_name_11033,บล็อกเหล็ก
equip_part_name_11032,คอยล์
equip_part_name_12020,ผลไม้วิเศษ
equip_part_name_13004,คริสตัลพายุ
equip_part_name_13005,คริสตัลพลัง
equip_part_name_13006,ขุนศึกค้อน
equip_part_name_13007,น้ำค้างแห่งการเยียวยา
equip_part_name_13009,ออบซิเดียน
equip_part_name_13010,นาฬิกาทราย
equip_part_name_13018,"ซิลเวอร์ ฮอร์น"
equip_part_name_13020,คริสตัลเงา
equip_part_name_13008,คัมภีร์เวทมนตร์
lineup_style_skin_name_2,"Il potere prima di tutto"
lineup_style_skin_name_1,"Potenza equilibrata"
lineup_style_skin_name_3,"Fortezza solida"
unit_skill_name_147_1,โล่
unit_skill_name_146_1,ลูกไฟแม่นยำ
unit_skill_name_148_1,กรงเล็บลม
unit_skill_name_148_2,กระสุนทอร์นาโด
unit_skill_name_148_3,อัญเชิญวายุ
unit_skill_name_148_4,"เฮอร์ริเคน คอมโบ"
unit_skill_name_145_1,ลูกศรแยก
unit_skill_name_144_1,เงาสังหาร
unit_skill_name_143_4,กระทืบสงคราม
unit_skill_name_143_2,ระดมยิงปืนใหญ่
unit_skill_name_143_3,กำลังยิงรวดเร็ว
unit_skill_name_143_1,ค้อนกระแทก
equip_name_20408,ดราก้อนสไปค์
equip_part_name_11001,"เศษเหล็ก Rust"
equip_part_name_11002,แท่งทองแดง
equip_part_name_11003,เรดวู้ด
equip_name_20405,เลือดมังกร
equip_part_name_11005,เขี้ยวหมูป่า
equip_part_name_11004,ฟลินท์
hero_name_30002,"อัศวินราชา - อาเธอร์"
hero_name_30003,"กษัตริย์สปาร์ตัน - ลีโอนิดัส"
hero_name_30004,"ไนล์ ควีน - คลีโอพัตรา"
equip_name_20103,ไททันครัช
equip_name_20102,ศิลาหลักแหลม
equip_name_20101,ผู้พิชิต
bd_unlock_title_12,ขีดจำกัดค่าใช้จ่าย
beginner_bundle_title_source_desc,"ซื้อ {0} เพื่อรับทหารคนนี้"
ad_inst_func_title,เพิ่มพลังของคุณ!
clan_recruit_title,การรับสมัครกิลด์
clan_war_slg_cup_title,สงคราม!
recruit_normal_pool_title_source_desc,"รับทหารคนนี้ด้วยโอกาสใน {0}"
recruit_equip_pool_title_source_desc,"ได้โอกาสรับทหารนี้ใน {0}"
clan_war_slg_stage_reward_title,รางวัลความก้าวหน้าในสงคราม
clan_hunt_v2_rewards_title,ประกาศการตัดสินสงครามแคลน
new_clan_channel_title,กลุ่มใหม่
clan_war_slg_end_title,สงครามสิ้นสุดลงแล้ว
mini_gameplay_title_3,"เลือก 1 จาก 3 ใบ"
lay_share_list_title,ไลน์อัพยอดนิยม
train_title,ค่ายฝึกอบรม
task_group_title_10,เควสต์รายวัน
mining_prob_tab_title_3038,พื้นฐาน
mining_card_title_3036,"โซนไม้พื้นฐาน เลเวล {0}"
mining_card_title_3037,"พื้นที่หินพื้นฐาน Lv.{0}"
mining_card_title_3038,"พื้นที่โลหะขั้นพื้นฐาน Lv.{0}"
mining_card_title_crystal,การสกัดทรัพย์สินหายาก
mining_card_crystal_title_3037,"โซนหินหายาก เลเวล {0}"
mining_prob_tab_title_3036,พื้นฐาน
mining_prob_tab_title_3037,ขั้นพื้นฐาน
mining_card_crystal_title_3038,"โซนโลหะหายาก เลเวล {0}"
mining_card_crystal_title_3036,"เขตล้ำค่าระดับไม้ Lv.{0}"
task_group_title_16,ภารกิจศักดิ์ศรี
fortified_title,เสริมกำลังป้อมปราการ
guess_battle_title,ใครจะชนะ?
task_group_title_16_2,สงครามแคลน
ad_super_mythic_pack_title,แพ็กซูเปอร์มิติก
user_blocked_title,คำเตือน
guess_banner_title,ทายรายวัน
chat_content_gift_subTitle,"ซื้อแล้ว {0}"
report_player_title,รายงานผู้เล่น
gift_detail_title,รายละเอียดการรับสิทธิ์
bp_privilege5_title,ของขวัญจากแคลน
coop_match_setting_title,การตั้งค่าการจับคู่
clan_gift_title,ของขวัญตระกูล
gacha_rule_title,กฎกติกาของกาชา
gacha_task_title,เควส
gacha_pack_dialog_title,รวมชุด
gacha_title,กาชา
gacha_big_reward_title,ยินดีด้วยกับรางวัลใหญ่ของคุณ!
cond_title_18,ข้อกำหนดอันดับ
cond_title_5,"ระดับ EXP"
cond_title_11,ความต้องการระดับผจญภัย
cond_title_13,ความต้องการของถ้วย
cond_title_14,"ข้อกำหนด Cooperative Waves"
cond_title_17,ศูนย์บัญชาการระดับ
ad_champion_pack_title,แพ็คแชมป์เปี้ยน
ad_revenge_pack_title,ชุดแก้แค้น
ad_rank_pack_title,แพ็กอันดับ
hero_choose_dlg_title,
management_tech_title,
management_attack_title,
task_group_title_20_0,
paid_failed_title,ข้อผิดพลาดในการสั่งซื้อ
paid_failed_title_code_703,ข้อผิดพลาดในการจัดส่ง
paid_failed_title_code_201,ข้อผิดพลาดในการชำระเงิน
paid_failed_title_code_616,ข้อผิดพลาดในการชำระเงิน
paid_failed_title_code_517,ข้อผิดพลาดในการชำระเงิน
enter_invitation_code_title,กรอกรหัสเชิญ
ad_supply_pack_title,ชุดเสบียงมูลค่า
save_template_title,บันทึกแผนการจัดทีม
ad_box_gift_pack_title,มหาสมบัติ
ad_gem_pack_title,เทศกาลอัญเชิญอัญมณี
lucky_flop_event_title,ซุปเปอร์ลัคกี้ดรอว์อิ้ง
bp_privilege4_title,หีบไร้ขีดจำกัด
use_template_title,ใช้ผู้เล่นตัวจริง
mode_template_title,การจัดการผู้เล่น
lay_share_to_title,แชร์ไปที่
send_bp_mail_title,ของขวัญจากเพื่อน
combine_all_tip_msg,"1. รวมทหาร ≤ Lv6 ด้วยการคลิกครั้งเดียว; Lv7+ ต้องอัปเกรดด้วยมือโดยใช้หินหลอม

2. ทหารในรายชื่อเฉพาะถูกยกเว้น; เฉพาะทหารที่ไม่อยู่ในรายชื่อเฉพาะเท่านั้นที่สามารถรวมได้"
combine_all_limit_msg,ไม่สามารถรวมทหารในแนวแถวได้
combine_all_followers_tips,"รวมผู้ติดตามทั้งหมด? (คู่มือสำหรับระดับสูง)"
combine_all_no_followers_tips,ไม่มีผู้ติดตามให้รวม
combine_all_no_troop_tips,ไม่มีทหารให้รวม
merge_all_confirm_msg,รวมทหารทั้งหมด?
troop_merge_all_limit,จำเป็นต้องอัปเกรดกองทหารระดับสูงด้วยตนเอง
combine_all_troop_tips,"รวมทหารทั้งหมด?  
(คู่มือสำหรับผู้เล่นระดับสูง) "
check_troop_merge,รวมพลทหาร
check_formation_mode_layout_opt,รวมกองทัพ
clan,แคลน
res_desc_1404,ใช้ซื้อไอเท็มในรายการค้า
trading,การซื้อขาย
clan_war_cond_not_met,"พร้อมให้บริการแก่ 64 แคลนชั้นนำในฤดูกาลที่แล้ว"
clan_war_slg_cond_not_met,"มีให้เฉพาะ 64 แคลนยอดเยี่ยมในฤดูกาลนี้"
coop_match_setting_entry,การตั้งค่า
train_entry,การฝึกอบรม
guild_permission_name_3,การตั้งค่าข้อมูลแคลน
army_hp_tip,"[ขวัญกำลังใจ]: กำหนดโดยเลเวลของผู้เล่น — เลเวลยิ่งสูง ขวัญกำลังใจก็ยิ่งสูง!  
ระหว่างการต่อสู้ ขวัญกำลังใจจะลดลงเมื่อทหารล้ม เมื่อขวัญกำลังใจลดลงถึง 0 กองทหารจะถูกบังคับให้ถอยกลับไปยังฐานของตระกูล  
ขวัญกำลังใจไม่มีผลต่อความแข็งแกร่งของกองทหาร"
