Key,Content
guild_permission_name_6,"Buat/Hapus obrolan grup"
guild_permission_name_7,"Kelola obrolan grup"
res_desc_6105,"Digunakan untuk meningkatkan pasukan Wind Common."
res_desc_6205,"Digunakan untuk meningkatkan pasukan Wind Rare."
res_desc_605,"Digunakan untuk meningkatkan bangunan."
res_name_405,"Kayu · III"
res_name_205,"Kayu · I"
res_name_305,"Kayu · II"
res_name_3505,"Kristal Biru"
res_name_4105,"Kristal Merah"
res_name_4205,"Kristal Merah"
res_name_4305,"Kristal Merah"
res_name_4405,"Kristal Merah"
res_name_505,"Kayu · IV"
res_name_605,"Kayu · V"
res_name_4505,"Kristal Merah"
res_name_5105,"Kristal Kuning"
res_name_5205,"Kristal Kuning"
res_name_5305,"Kristal Kuning"
res_name_5405,"Kristal Kuning"
res_name_5505,"Kristal Kuning"
res_name_6505,"Kristal Putih"
res_name_705,"Batu · I"
res_name_805,"Batu · II"
res_name_7105,"Kristal Hitam"
res_name_7205,"Kristal Hitam"
res_name_7305,"Kristal Hitam"
res_name_7405,"Kristal Hitam"
res_name_7505,"Kristal Hitam"
res_name_6405,"Kristal Putih"
res_name_6305,"Kristal Putih"
res_name_6205,"Kristal Putih"
res_name_6105,"Kristal Putih"
res_desc_6305,"Digunakan untuk meningkatkan pasukan Wind Epic."
res_name_8405,"Tank Stone"
res_name_8505,"Batu Tank"
res_name_9505,"Batu Prajurit"
res_name_9305,"Batu Prajurit"
res_name_252,"Energi Merah"
res_name_9205,"Batu Prajurit"
frame_upgrade_desc_1,"Habiskan {0} untuk meningkatkan bingkai avatar Anda ke level yang lebih tinggi!"
frame_upgrade_desc_2,"Habiskan {0} untuk meningkatkan bingkai avatar Anda ke level yang lebih tinggi!"
res_name_905,"Batu · III"
res_name_9105,"Batu Pejuang"
res_name_9405,"Batu Prajurit"
share_limit_invalid,"Saluran ini tidak mendukung jenis pesan ini."
three_star_cond_5,"Hancurkan <color=#ff6000>{0}</color> bangunan"
guild_permission_name_11,"Tanda Perang Klan"
share_limit_shared,"Sudah dibagikan"
unit_skill_desc_845_3,"Waktu tunggu keterampilan dikurangi."
unit_skill_desc_845_2,"Memberikan peningkatan kecepatan serangan moderat untuk sekutu di sekitar."
unit_skill_desc_846_2,"Memberikan peningkatan serangan yang sedang kepada sekutu di sekitarnya."
res_type_43,Bingkai
unit_name_845,"Penguasa Pasang"
ad_infinitywar_win_pack_desc,"Untuk para pemberani yang tidak pernah jatuh!"
chat_lock_tip,"{0} buka kunci"
unit_skill_desc_846_1,"Menimbulkan kerusakan berkelanjutan dalam jumlah besar di area yang luas."
personal_lv_cond,"Pemain tingkat lebih dari <target>"
unit_skill_desc_730_1,"Memprioritaskan melompat ke unit pendukung, menyebabkan kerusakan area dan membuat pusing.  
[Kerjasama]: Menimbulkan kerusakan area kecil dan membuat target pusing."
unit_skill_name_846_1,"Api Abadi"
unit_skill_name_845_1,"Mata Badai"
unit_skill_name_846_3,"Peningkatan Nyala"
unit_skill_name_846_2,"Aura Api"
unit_skill_name_845_3,"Arus Pasang"
unit_skill_name_845_2,"Tide Aura"
unit_skill_desc_830_3,"Jangkauan ejekan keterampilan ditingkatkan."
unit_skill_name_830_3,"Peningkatan Intimidasi"
rank_last_stage,"Tahap Sebelumnya"
rank_stage_format,"Tahap {0}"
faction_reward,"Hadiah Faksi"
camp_season_cur_source,"Poin Saat Ini"
res_name_8105,"Batu Tank"
res_name_8205,"Batu Tank"
unit_skill_desc_846_3,"Kerusakan keterampilan meningkat."
leading_tip,Memimpin!
unit_skill_desc_843_3,"Jumlah tumpukan keterampilan telah ditingkatkan menjadi 5."
unit_skill_name_706_1,"Canticle Stellar"
unit_skill_name_706_2,"Anugerah Ilahi"
unit_name_745,"Ketua Malam"
unit_name_846,"Raja Api"
unit_combine_all_info,"Menggabungkan unit terpilih"
btn_game_mode_name_31,"Perang Klan"
sign_in_has_free_msg,"Dapat merias setelah mengklaim hadiah hari ini"
res_desc_305,"Digunakan untuk meningkatkan bangunan."
res_name_10105,"Archer Stone"
res_name_10205,"Archer Stone"
res_name_10305,"Batu Pemanah"
res_name_10405,"Archer Stone"
res_name_10505,"Pemanah Batu"
camp_season_choose_title,"Pilih Faksi Anda!"
res_desc_205,"Digunakan untuk meningkatkan bangunan."
res_desc_2405,"Digunakan untuk meningkatkan pasukan Legendaris Kayu."
res_desc_1405,"Digunakan untuk meningkatkan bangunan."
res_desc_1505,"Digunakan untuk meningkatkan bangunan."
res_desc_1605,"Digunakan untuk meningkatkan bangunan."
res_desc_405,"Digunakan untuk meningkatkan bangunan."
res_desc_2305,"Digunakan untuk meningkatkan pasukan Kayu Epik."
res_desc_2205,"Digunakan untuk meningkatkan pasukan Kayu Langka."
res_desc_2105,"Digunakan untuk meningkatkan pasukan Kayu Umum."
res_desc_2505,"Digunakan untuk meningkatkan pasukan Mythic Kayu."
res_desc_4305,"Digunakan untuk meningkatkan pasukan Epik Api."
res_desc_4105,"Digunakan untuk meningkatkan pasukan Umum Api."
res_desc_4205,"Digunakan untuk meningkatkan pasukan Langka Api."
res_desc_3505,"Digunakan untuk meningkatkan pasukan Mitologi Air."
res_desc_3105,"Digunakan untuk meningkatkan pasukan Air Biasa."
res_desc_3205,"Digunakan untuk meningkatkan pasukan Langka Air."
res_desc_3305,"Digunakan untuk meningkatkan pasukan Epic Air."
res_desc_3405,"Digunakan untuk meningkatkan pasukan Legendaris Air."
res_desc_7405,"Digunakan untuk meningkatkan pasukan Legendaris Fisik."
res_desc_4505,"Digunakan untuk meningkatkan pasukan Mythic Api."
res_desc_7505,"Digunakan untuk meningkatkan pasukan Mitis Fisik."
res_desc_4405,"Digunakan untuk meningkatkan pasukan Legendaris Api."
res_desc_7105,"Digunakan untuk meningkatkan pasukan Fisik Umum."
res_desc_7305,"Digunakan untuk meningkatkan pasukan Epic Fisik."
res_desc_7205,"Digunakan untuk meningkatkan pasukan Langka Fisik."
res_desc_8505,"Digunakan untuk meningkatkan pasukan Tank Mitis."
res_desc_9105,"Digunakan untuk meningkatkan pasukan Warrior Common."
res_desc_9205,"Digunakan untuk meningkatkan pasukan Prajurit Langka."
res_desc_9305,"Digunakan untuk meningkatkan pasukan Prajurit Epik."
res_desc_9405,"Digunakan untuk meningkatkan pasukan Legendaris Prajurit."
res_desc_9505,"Digunakan untuk meningkatkan pasukan Mythic Warrior."
res_desc_12505,"Digunakan untuk meningkatkan pasukan Support Mythic."
res_desc_13105,"Digunakan untuk meningkatkan pasukan Assassin Common."
res_desc_13205,"Digunakan untuk meningkatkan pasukan Assassin Rare."
res_desc_10305,"Digunakan untuk meningkatkan pasukan Archer Epic."
res_desc_10405,"Digunakan untuk meningkatkan pasukan Legendaris Pemanah."
res_desc_1005,"Digunakan untuk meningkatkan bangunan."
res_desc_1104,"Digunakan untuk mengekstraksi sumber daya yang diperlukan untuk konstruksi. (Maks: 1.000.000)"
res_desc_10505,"Digunakan untuk meningkatkan pasukan Archer Mythic."
res_desc_13305,"Digunakan untuk meningkatkan pasukan Assassin Epic."
res_desc_13405,"Digunakan untuk meningkatkan pasukan Legendaris Assassin."
res_desc_13505,"Digunakan untuk meningkatkan pasukan Assassin Mythic."
res_name_11205,"Batu Penyihir"
res_name_13505,"Batu Pembunuh"
res_name_2105,"Kristal Hijau"
res_name_2205,"Kristal Hijau"
res_name_11405,"Batu Penyihir"
res_name_11505,"Batu Penyihir"
res_name_11105,"Batu Penyihir"
res_desc_11105,"Digunakan untuk meningkatkan pasukan Umum Penyihir."
res_name_2305,"Kristal Hijau"
res_name_2405,"Kristal Hijau"
res_name_2505,"Kristal Hijau"
res_name_3105,"Kristal Biru"
res_name_3205,"Kristal Biru"
res_name_3305,"Kristal Biru"
res_desc_10205,"Digunakan untuk meningkatkan pasukan Archer Rare."
res_name_8305,"Tank Stone"
res_desc_5405,"Digunakan untuk meningkatkan pasukan Legendaris Bumi."
res_desc_5305,"Digunakan untuk meningkatkan pasukan Epik Bumi."
res_desc_10105,"Digunakan untuk meningkatkan pasukan Pemanah Umum."
res_desc_5205,"Digunakan untuk meningkatkan pasukan Rare Bumi."
res_desc_1205,"Digunakan untuk meningkatkan bangunan."
res_desc_1105,"Digunakan untuk meningkatkan bangunan."
res_desc_1305,"Digunakan untuk meningkatkan bangunan."
res_desc_5505,"Digunakan untuk meningkatkan pasukan Mythic Bumi."
res_name_13405,"Batu Assassin"
res_name_12405,"Batu Dukungan"
res_name_12305,"Batu Dukungan"
res_desc_5105,"Digunakan untuk meningkatkan pasukan Common Earth."
res_desc_505,"Digunakan untuk meningkatkan bangunan."
res_name_13105,"Batu Pembunuh"
res_name_13205,"Batu Pembunuh"
res_name_13305,"Batu Pembunuh"
res_desc_8205,"Digunakan untuk meningkatkan pasukan Langka Tank."
res_desc_8105,"Digunakan untuk meningkatkan pasukan Tank Umum."
res_desc_805,"Digunakan untuk meningkatkan bangunan."
res_name_12205,"Batu Dukungan"
res_name_12105,"Batu Dukungan"
res_desc_905,"Digunakan untuk meningkatkan bangunan."
res_desc_8305,"Digunakan untuk meningkatkan pasukan Tank Epic."
res_desc_8405,"Digunakan untuk meningkatkan pasukan Legendaris Tank."
res_name_1205,"Logam · I"
res_name_3405,"Kristal Biru"
res_name_1605,"Logam · V"
res_name_1105,"Batu · V"
res_desc_6405,"Digunakan untuk meningkatkan pasukan Legendaris Angin."
res_name_1305,"Logam · II"
res_desc_705,"Digunakan untuk meningkatkan bangunan."
res_desc_6505,"Digunakan untuk meningkatkan pasukan Mythic Angin."
res_name_1405,"Logam · III"
res_name_1505,"Logam · IV"
res_name_1005,"Batu · IV"
flop_source_desc,"Dapatkan prajurit ini dengan kesempatan di {0}"
gameplay_label_2,Populer!
template_share_list_title,"Template Barisan"
chat_template_share_msg,"Bagikan Formasi—cek sekarang!"
res_name_1354,"Pemandangan salju musim dingin"
res_name_1454,"Hadiah Natal"
bp_extra_desc,"Kumpulkan lebih banyak Token Pertempuran untuk mendapatkan Bonus Hadiah! (Berlaku setelah membuka Battle Pass)"
attr_1450,Pingsan
like,Suka
combine_all,"Gabung semua"
info,Info
deleting,Menghapus
notify_func_1,"Sumber Daya"
res_desc_240,"Energi digunakan untuk berpartisipasi dalam berbagai aktivitas."
full,Penuh
lucky,Beruntung
feat_unlock_12,"Selesaikan lebih banyak level untuk membuka"
unit_1261_1121_desc,"Crt: Semua perlengkapan {0}% menyebabkan {1}% kerusakan"
bag_buy_clg_tip,"Apakah Anda ingin menghabiskan <color=#faa623>{0} permata</color> untuk membeli kesempatan tantangan?"
bag_buy_power_tip,"Apakah Anda ingin menghabiskan <color=#faa623>{0} permata</color> untuk membeli <color=#faa623>{1} Energi</color>?"
buy,Beli
next_lv,"Lv Berikutnya"
pve_buy_power_title,"Dapatkan Energi Lebih Banyak"
mechanism_desc_1,"Mengirim Anda ke tempat yang lebih tinggi atau lebih jauh."
assist,Tolong
hero_attribute_source,Sumber
produce_time,"Waktu Produksi"
produce_plan,Sesuaikan
produce_accel,Percepat
hero_attribute,Pengantar
raw_material,"Bahan Baku"
attr_1470,"Waktu Stun"
attr_1460,"Tahan Stun"
res_name_239,"Ingot Besi"
production,Produksi:
empty,Kosong
attr_1260,Kritis
attr_10030,"Waktu mulai"
attr_10040,"Jumlah Serangan"
attr_10010,Pemulihan
attr_10020,"Waktu pengisian"
attr_10080,"CD Awal"
attr_10060,"Daya Tahan"
attr_10050,"Interval Serangan"
attr_1090,"Kecepatan serangan"
attr_1410,"Resolusi Crt"
attr_1180,Hindari
unit_attr_1460,"Kebal Stun"
unit_attr_1450,"Stun untuk semua"
attr_val_10080,{0}s
attr_1430,"Res. Hindaran"
unit_attr_1470,"Waktu linglung"
unit_attr_1180,Mengelak
unit_attr_1410,"Kritis Res"
attr_1070,Serangan
unit_attr_1260,"Krit Global"
mutiple_select,"Pilihan Ganda"
unit_attr_1120,"DMG Crit"
take_out,Keluarkan
continue,Lanjutkan
cvc_upgrader_toast,"Silakan perbarui klien Anda ke versi terbaru sebelum menantang."
skills,Keahlian
wave,"Gelombang: {0}"
fuse,Sekering
slot_machine_title,"Peningkatan Acak"
restore_level_progress_tips,"Kemajuan level saat ini: {0}, apakah Anda ingin memulihkan?"
lucky_wheel_title,"Roda Keberuntungan"
spin,Putar
update_app,Pembaruan
lucky_buy_tip,"Pilih pasukan"
slot_machine_fail_tips,"Hadiah Mini!"
res_name_126,"Koin Keberuntungan"
wave_is_coming,"Gelombang {0} mendekat"
unit_type_16,Bos
account_type_1,Facebook
account_type_2,Google
account_type_89,"89 Triliun"
tasks,Tugas
auto,Otomatis
fusion_title,Fusion
attr_1120,"DMG Crit"
elevate,Perbaiki
attacked_info_title,"Pertempuran pertahanan terakhir:"
completed_construction,"Pembangunan Selesai"
offline_info_title_2,"Pertempuran terakhir:"
completed,Selesai!
pre_condition,Prasyarat
offline_info_title_1,"Konstruksi Selesai:"
mail,Surat
notify_func_4,Hadiah-hadiah
notify_func_5,Kegiatan
notify_func_2,"Penyebutan Guild"
notify_guide_msg,"Izinkan kami memberi tahu Anda pembaruan terbaru tentang konstruksi!"
open_notify,"Izin pemberitahuan"
ver_update_failed,"Informasi versi gagal diperbarui, silakan periksa status jaringan dan coba lagi."
attack_value,Serangan
hp_value,Kesehatan
recover_per_second,"Pemasukan per detik"
not_wifi_yes,Lanjutkan
not_wifi_warning,"Saat ini tidak ada koneksi Wi-Fi, apakah Anda ingin melanjutkan unduhan?"
not_wifi_no,"Coba Lagi"
rateus_title,"Bagaimana Anda menilai permainan kami?"
thank_you,"Terima kasih!"
rateus_msg,"Silakan ketuk jumlah bintang yang akan Anda berikan kepada kami dalam skala 1-5."
hfr_mode,60FPS
rateus_good_title,"Terima kasih! Kami juga menyukaimu!"
not_now,"Tidak Sekarang"
rateus_good_msg,"Tidak ada cara yang lebih baik untuk berbagi kecintaan Anda pada game ini selain dengan memberikan ulasan yang bagus."
rateus_bad_title,"Bisakah Anda memberi tahu kami bagaimana kami dapat meningkatkan?"
rateus_bad_msg,"Masukan Anda sangat penting. Bantu kami menjadikan permainan kami sebaik mungkin."
rateus_feedback,"Masukan Anda membantu kami meningkatkan pengalaman Anda. Terima kasih sekali lagi atas masukan Anda."
ranking,Peringkat
mechanism,"Detail Musuh"
season_reward_title,"Hadiah Putaran {0}"
rule,Peraturan
rank_rewards,"Hadiah Peringkat"
player,Pemain
global_damage_rank,"Peringkat Global"
round,"Putaran {0}"
instructions,Pengenalan
last_season_rank,Peringkat
destroy,Kerusakan
new_record,"Rekor Baru!"
not_enough_train,"Waktu habis, silakan kembali besok."
illegal_training,"Silakan keluarkan semua bangunan dari penyimpanan."
total_dmg,"Total Damage: {0}"
offline_info_title_3,"Koin yang diperoleh"
wave_coming,"Gelombang {0} akan datang"
new_unlocked,"Baru Dibuka!"
today_dmg,"Terbaik hari ini: {0}"
recruit_tips,"Rekrut untuk mendapatkan Pasukan ini"
label_total_dmg,Kerusakan
feat_unlock_10,"Selesaikan Level {0}-{1} dari Ekspedisi"
barrack_unlock_grid_tip,"Dibuka oleh {0} pasukan dalam formasi"
feat_unlock_11,"Selesaikan Level {0}-{1} dari Survival"
res_name_124,"Koin Sliver"
warrior_barrack_unlock_tip,"Buka pasukan di barak terlebih dahulu"
receive,Klaim
repair,Perbaiki
res_name_134,"Koin Perak"
res_desc_134,"<term=res_name_name/> digunakan untuk merekrut pasukan dalam pertempuran."
unlock_territory_tips,"Selamat! Anda telah membuka Wilayah tersebut. Pergilah dan periksa secepatnya!"
upgrades,Peningkatan
not_enough_combatpoint,"Kekuatan tempur tidak cukup"
weapon_slot_unlock_desc,"Kekuatan tempur telah mencapai {0}. Habiskan <color=#faa623>{1}</color> untuk membuka?"
weapon_slot_unlock_tip,"Untuk membukanya, diperlukan <color=#faa623>{0}</color> Kekuatan Tempur dan <color=#faa623>{1}</color>."
mode_idle_upgrade,Berburu
feat_unlock_13,"Dibuka oleh {0} Kekuatan Tempur"
warehouse,Gudang
blacksmith,"Rumah Pandai"
ironOre,"Area Pertambangan"
res_name_125,Energi
res_desc_125,"Pandai besi membutuhkannya untuk bekerja."
recycled,"Tempat Sampah"
bag_pve_daily_limit,"Energi tidak cukup"
bag_pvp_daily_limit,"Peluang tantangan akan diperbarui setelah pukul 0:00 UTC."
res_name_240,Energi
unit_1431_desc,"Menghindari Res: {0}%"
unit_1411_desc,"Crt Res: {0}%"
unit_1181_desc,"Menghindar: {0}%"
unit_1461_desc,"Stun Res: {0}%"
babel_tower_remain_steps,"aksi tersisa: {0}"
babel_tower,"Petualangan Langit"
card_pool_upgrade,"Peningkatan Kumpulan Kartu"
pvp_buy_power_title,"Kesempatan Tantangan"
battle_attributes,"Atribut Pertempuran"
bag_detail_title,Atribut
rank_world_title,Global
unit_attr_desc_1261,"Memberikan <color=#73ec52>{0:P0}</color> kesempatan crit dasar."
group_owner,Pemimpin
group_member,Anggota
group_manager,"Wakil Pemimpin"
fail,"Belum Selesai"
follow_us,"Hubungi Kami"
transfer_desc,"Apakah Anda yakin ingin memindahkan kepemimpinan klan kepada {0}
<color=#FF0000>Tindakan ini tidak dapat dibatalkan</color>"
gem_shop,"Toko Permata"
formula_confirm_format,"Habiskan {0} untuk menggabungkan {1}?"
activity_center,"Pusat Acara"
barrack_battle,"Main Cepat"
card_collect_progress_foramt,"Tipe: {0}/{1}"
bag,Penyimpanan
mode_day_limit_121,"Kayu telah mencapai batas perolehan harian. Tidak dapat memperoleh lebih banyak."
mode_day_limit_103,"Koin telah mencapai batas perolehan harian. Tidak dapat memperoleh lebih banyak."
social,Sosial
welcome_back,"Selamat Datang Kembali!"
during_leaving,"Ketika Anda pergi"
day_hour_ago,"{0}d {1}h yang lalu"
using,Menggunakan
unit_name_3049,"Hutan Merah Kayu"
home_battle,Serangan
feat_unlock_1,"Selesaikan Bab 1-3, kemudian lawan {0} pertempuran lagi untuk membuka."
recruit_title,"Rekrut Beruntung"
recruit,Rekrut
rank_room_title,"Liga Saya"
func_settings,"Pengaturan Fungsi"
communities,"Hubungi Kami"
quit,Berhenti
you_lost,"Anda kalah"
remain_times,"Sisa waktu: {0}"
searching,"Mencari lawan"
home_entry_16,Sosial
purchase_success,"Pembelian Berhasil"
notification,Pemberitahuan
rank,Pangkat
runes,Rune
mode_coin_limit,"Mode ini telah mencapai batas maksimum koin emas yang diperoleh hari ini!"
gp_account_warning,"Peringatan: Kemajuan permainan saat ini akan hilang!"
reroll,Rekrut
friends_list_full,"Batas jumlah teman tercapai."
unit_desc_3049,"Ini meningkatkan hasil kayu merah per sesi penambangan."
label_total,Total
task_context_20017,"Kastil tidak hancur."
mode_pvp,Arena
task_context_20018,"Tidak ada pasukan yang mati."
recruit_euqip_pool_desc,"Peluang pemanggilan Pasukan Mitis di atas meningkat!"
recruit_normal_pool_desc,"Panggil pasukan yang lebih kuat!"
res_name_147,"Monster Umum"
res_name_247,"Monster Elite"
res_name_446,"Legenda Pasukan"
skill_desc_1104001_1,"Menimbulkan kerusakan area di lokasi target sambil meningkatkan kekuatan serangan unit sekutu di sekitarnya."
skill_desc_1103701_1,"Luncurkan 3 bola cahaya secara bersamaan."
skill_desc_1104201_1,"8% peluang untuk menembakkan 2 peluru sihir super, memberikan kerusakan ganda."
last_season,"Musim Terakhir"
op_mode_title_2,"Ingat Aktif"
op_mode_title_1,"Ingat Mati"
skill_desc_1104001_4,"Area kerusakan telah diperluas."
skill_desc_1104001_5,"Tingkatkan persentase peningkatan kekuatan serangan lebih lanjut."
skill_desc_1104201_2,"Jumlah Super Magic Missile meningkat menjadi 3."
skill_desc_1104201_3,"Jumlah Super Magic Missile meningkat menjadi 5."
skill_desc_1104201_4,"Peluang pemicu meningkat menjadi 16%."
skill_desc_1104001_2,"Tingkatkan persentase peningkatan kekuatan serangan."
skill_desc_1104001_3,"Kerusakan jarak jauh meningkat."
skill_desc_1103701_2,"Jarak gerakan bola cahaya ditingkatkan."
skill_desc_1103701_3,"Luncurkan 5 bola cahaya secara bersamaan"
skill_desc_1103601_3,"DMG area melingkar & stun grup."
translate,Terjemahkan
res_name_2328,"Peti Epik"
res_name_146,"Pasukan Umum"
recruit_equip_pool_title,"Pemanggilan Terbatas"
res_name_145,"Pahlawan Umum"
graphics_option_1,Sedang
res_name_545,"Pahlawan Legendaris"
furnace_title,Fusion
season_rewards,"Hadiah Musim"
info_rank_title,"Peringkat Saat Ini"
extra,Tambahan
frist_reward,1st
me,
game_mode,"Mode Permainan"
res_name_2228,"Langka Peti"
monster_op_error_code_3,"Kapasitas monster telah mencapai batas gelombang!"
res_name_204,"Tiket Rekrutmen"
res_name_445,"Pahlawan Epik"
monster_op_error_code_2,"Kapasitas monster telah mencapai batas baris!"
info_reward_title,"Pratinjau Hadiah"
graphics_quality,"Kualitas Grafis"
graphics_option_2,Tinggi
skill_desc_1103601_2,"Dilengkapi dengan efek stun tunggal."
skill_desc_1103601_1,"Meluncur ke depan ke dalam tanah dan menggali keluar untuk memberikan satu kerusakan"
skill_desc_1103601_4,"Gandakan waktu stun."
skill_desc_1103701_5,"Kerusakannya meningkat."
skill_desc_1103601_5,"Kerusakannya meningkat."
skill_desc_1103801_2,"Mengurangi tingkat keberhasilan saat mengenai target."
skill_desc_1103701_4,"Bola cahaya akan berbalik arah."
skill_desc_1103801_1,"Ayunkan sekop untuk menghasilkan kerusakan jarak jauh berbentuk kipas di depanmu."
skill_desc_1103801_4,"Itu dapat menumpuk efek pengurangan akurasi, hingga 3 lapisan."
skill_desc_1103801_5,"Kerusakan telah meningkat."
skill_desc_1103901_1,"Mendorong gerobak tambang di depan, memberikan damage sepanjang jalan."
skill_desc_1103901_3,"Benturan dengan efek pentalan"
skill_desc_1103901_2,"Dampak dengan efek melambat"
skill_desc_1103901_4,"Peningkatan jarak yang ditempuh oleh kereta tambang"
skill_desc_1104101_3,"Jangkauan ditingkatkan."
skill_desc_1104101_1,"Meluncurkan hembusan angin ke depan, memberikan kerusakan terus-menerus."
skill_desc_1104101_5,"Kerusakannya meningkat"
skill_desc_1104101_4,"Durasi ditingkatkan."
skill_desc_1104101_2,"Dilengkapi dengan efek dorongan mundur."
skill_desc_1103901_5,"Kerusakannya meningkat"
skill_desc_1104301_2,"Jangkauan penyebaran sonik ditingkatkan."
skill_desc_1104401_1,"Meluncurkan bilah gergaji, memberikan kerusakan target tunggal."
skill_desc_1104301_1,"Menembakkan peluru sonik yang akan menyebarkan gelombang melingkar."
skill_desc_1104301_5,"Kerusakannya meningkat"
skill_desc_1104301_4,"Kontak sonik dengan musuh akan memicu gelombang lagi."
skill_desc_1104301_3,"Menimbulkan dua kali lipat kerusakan pada musuh pertama yang terkena."
skill_desc_1104401_2,"Mata gergaji akan merusak musuh di sepanjang jalurnya."
skill_desc_1104401_4,"Pisau gergaji terbelah akan memberikan efek perlambatan pada musuh di sepanjang jalurnya."
skill_desc_1104401_5,"Kerusakannya meningkat"
skill_desc_1104401_3,"Mata gergaji akan terbagi menjadi dua di titik akhir pergerakannya."
skill_desc_1104501_1,"Memanggil penghalang yang memancing musuh di sekitar."
skill_desc_1104501_3,"Jangkauan ejekan ditingkatkan."
scene_level_name_5,"Lava Panas"
skill_desc_1104501_5,"Kesehatan penghalang meningkat, dan akan membuat musuh terkejut saat muncul."
skill_desc_1104501_4,"Memanggil dua penghalang."
skill_desc_1104501_2,"Kesehatan penghalang ditingkatkan."
scene_level_name_4,Terjatuh
skill_desc_1104201_5,"Kerusakan meningkat."
scene_level_name_3,"Jamur Ajaib"
scene_level_name_2,"Napas Naga"
scene_level_name_1,"Mata Scarlet"
monster_op_error_code_1,"Penempatan gagal. Harap tempatkan monster di area yang benar."
train_tips,"Kembangkan lebih banyak monster."
unit_attr_1050,HP
chest,Petikapan
monster_dock_empty_tips,"Silakan kembangkan unit pertempuran di Monster Ranch terlebih dahulu."
skill_name_302902,"Spora Ajaib"
skill_desc_302902,"Penyihir Jamur melepaskan sporanya, menyebabkan unit sekutu yang terkena mengambil kerusakan yang lebih sedikit."
skill_name_303601,"Amarah Roh Jahat Spirit"
free_merge_confrim,Gabung
unit_name_3013,"Colossus Batu"
battle_layout_name_20,"Jamur Ruangan"
skill_name_302201,"Roh Etereal"
recruit_monster_pool_title,"Rekrut Monster"
hero_rarity_1,Umum
hero_rarity_6,Mitik
furnace_prob_title,Ulasan
team_invite_timeout,"Undangan Kedaluwarsa"
res_name_347,"Monster BOS"
team_coop_level_not_unlock,"Teman Anda chưa mở khóa cấp độ này."
unit_name_3036,"Ekstraktor Kayu"
rarity_5,Mitik
skill_desc_302801,"Manusia serigala mengeluarkan raungan marah, meningkatkan kekuatan serangan dan kecepatan serangannya."
frame_name_4,"Kalkun Thanksgiving"
skill_name_303501,"Pengisian Marah"
google_translate_signature,"Didukung oleh Google Translate"
skill_desc_302701,"Rock Skeleton melakukan solo gitar, meningkatkan kecepatan gerak unit sekutu di sekitarnya."
res_desc_104,"<term=res_name_104/> digunakan untuk meningkatkan monster tingkat tinggi."
skill_name_303901,"Menggali ke Depan"
skill_desc_303501,"Saat topi terjatuh, Acorn akan menyerang musuh dengan kemarahan, meningkatkan kecepatan geraknya."
letter_pve_rewards_title,"Pengeluaran Ulang Hadiah"
skill_name_304001,"Laba-laba Mendekat"
skill_desc_303901,"Pada awal permainan, Penambang Tikus akan menggali ke depan sampai mencapai targetnya."
turn_off_prompt_tips,"Anda dapat mematikan tip ini di pengaturan."
skill_desc_303601,"Setelah kematian pertama, Pasukan Armor akan secara signifikan meningkatkan kecepatan geraknya."
skill_name_guard,Sebar
skill_desc_guard,"Panggil perisai suci untuk mengusir musuh."
furnace_rarity_prob_desc,"{0} probabilitas: {1}"
furnace_lv_prob_desc,"Lv.{0} probabilitas: {1}"
weeklycard_claim_desc2,"Dapatkan {0} {1} sekali sehari."
used,"Sedang Digunakan"
challenge_boss_tips,"Tantang bos untuk mendapatkan Koin Keberuntungan ekstra."
battle_layout_name_11,Berhantu
battle_layout_name_12,"Temui Sang Kembar"
battle_layout_name_13,"Cairan Berbisa"
battle_layout_name_14,"Hutan Mematikan"
battle_layout_name_15,"Naga Ketakutan"
battle_layout_name_16,Pengendap
battle_layout_name_17,"Usia Naga"
battle_layout_name_18,"Mayat Hidup"
battle_layout_name_19,"Ketuk Ketuk"
skill_desc_303301,"Dengan setiap serangan dasar, Tree Spirit dapat memulihkan sejumlah kesehatan."
skill_name_303001,"Cambuk Liana"
skill_name_302901,"Spora Ajaib"
skill_desc_302901,"Penyihir Jamur melepaskan sporanya, menyebabkan unit sekutu yang terpengaruh menerima pengurangan kerusakan."
skill_name_302801,"Pekikan Pertempuran"
skill_name_302601,"Penerbangan Cepat"
monster_reach_limit_level_format,"Membutuhkan Kabin Kayu untuk mencapai Lv.{0}"
monster_unlock_at,"Pertama kali ditangkap di"
skill_name_303301,"Pemeliharaan Hidup"
skill_desc_303001,"Evil Ivy mencambuk unit sekutu di sekitarnya, mendorong mereka untuk bertarung lebih keras dan meningkatkan kecepatan gerak mereka."
unit_desc_3036,"Terus-menerus memproduksi Kayu Pinus.  
Sistem Ekstraksi terutama menghasilkan sumber daya kayu.

Ekstraktor dan Sistem Ekstraksi:  
1. Jenis menentukan sumber daya utama sistem.  
2. Level memengaruhi outputnya.  
  (Bangun ulang pada Lv.4 untuk memilih jenis baru.)"
skill_desc_302201,"Hantu dapat melewati sebagian besar rintangan."
skill_name_302701,"Motivasi Solo"
monster_page_info,"Data di halaman ini hanya untuk monster yang telah Anda pelihara."
team_invite_title,"Undangan Tim"
decline,Tolak
team_title,"Ruang Tim"
battle_deck,Formasi
water_bubble_desc,"1. Setiap unit memiliki biaya tersendiri.
2. Total biaya tidak boleh melebihi batas maksimum."
waiting,Memanggil
level_select_title,"Pemilihan Level"
over_water_limit,"Biaya telah melebihi batas!"
