Key,Content
skill_name_guard,Dağıt
skill_desc_guard,"Kutsal kalkanı çağır ve düşmanları geri gönder."
furnace_rarity_prob_desc,"{0} olasılık: {1}"
furnace_lv_prob_desc,"Lv.{0} olasılığı: {1}"
weeklycard_claim_desc2,"Günde bir kez {0} {1} alın."
used,Kullanımda
challenge_boss_tips,"Boss'a meydan okuyarak ekstra Şanslı Paralar kazanın."
battle_layout_name_11,"Haunted: Perili"
battle_layout_name_12,"İkizlerle Karşılaşma"
battle_layout_name_13,"Zehirli Sıvı"
battle_layout_name_14,"Ölümcül Ormanlar"
battle_layout_name_15,"Korkunç Ejderha"
battle_layout_name_16,Sürücüler
battle_layout_name_17,"Ejderha Çağı"
battle_layout_name_18,Ölümsüzler
battle_layout_name_19,"Tak Tak"
skill_desc_303301,"Her temel saldırıda, Ağaç Ruhu belirli bir miktar sağlık yenileyebilir."
skill_name_303001,"Asma Kırbacı"
skill_name_302901,"Büyülü Sporlar"
skill_desc_302901,"Mantar Büyücüsü sporlarını serbest bırakır ve etkilenen müttefik birimlerin aldığı hasarı azaltır."
skill_name_302801,"Savaş Uluması"
skill_name_302601,"Hızlı Uçuş"
monster_reach_limit_level_format,"Giriş Kabini seviyesinin {0} olmasını gerektirir"
monster_unlock_at,"İlk şurada yakalandı"
skill_name_303301,"Yaşam Beslemesi"
skill_desc_303001,"Kötü Sarmaşık, yakındaki müttefik birimlere saldırarak onları daha sıkı savaşmaları için teşvik eder ve hareket hızlarını artırır."
unit_desc_3036,"Sürekli olarak çam odunu üretir.
Toplama Sistemi esas olarak ahşap kaynakları üretir.

Toplayıcı ve Toplama Sistemi:
1. Tür, sistemin ana kaynağını belirler.
2. Seviye, üretim miktarını etkiler.
(Seviye 4’te yeniden inşa edilip yeni tür seçilebilir.)"
skill_desc_302201,"Hayalet, çoğu engelin içinden geçebilir."
skill_name_302701,"Motivasyonel Solo"
monster_page_info,"Bu sayfadaki veriler, sadece yetiştirdiğiniz canavarlara aittir."
team_invite_title,"Takım Daveti"
decline,Reddet
team_title,"Takım Odası"
battle_deck,Formasyon
water_bubble_desc,"1. Her bir birimin kendine has bir maliyeti vardır.
2. Toplam maliyet, maksimum sınırı aşmamalıdır."
waiting,**Çağrı**
level_select_title,"Seviye Seçimi"
over_water_limit,"Maliyet sınırı aştı!"
team_invite_not_exists,"Davet Bağlantısının Süresi Doldu."
user_offline_tips,"Arkadaş çevrimdışı."
team_invite_rejected,"Diğer taraf davetinizi reddetti."
team_title_tips,"Arkadaşlarınızla bir araya gelerek oyunun keyfini birlikte çıkarabilirsiniz."
team_invite_msg,"Arkadaşınız sizi takım kurmaya davet etmek istiyor!"
free_trial,"Ücretsiz 3 günlük deneme sürenizi başlatın"
free_trial_105,"o zaman haftada {0}"
free_trial_106,"ayda {0} defa."
hero_rarity_3,Nadir
hero_rarity_5,Efsanevi
not_allow_edit_deck_tips,"Oyun devam ederken düzenleme yapılamaz."
hero_rarity_2,"Nadir bulunan"
game_mode_name_17,"Koruyucu’nun Yükselişi"
level_pass_rewards,Ödüller
team_invite_cant_be_invited,"Davet ettiğiniz oyuncu şu anda meşgul. Lütfen daha sonra tekrar deneyin."
reward_empty,"Ödül Yok"
battle_troops,"Savaş Birlikleri"
game_mode_name_15,"Şafak Çatışması"
tower_level_name,"Koruyucu'nun Yükselişi"
prob_result_format,"{0:P0} Başarı"
recruit_btn,"{0} işe al"
res_name_245,"Nadir bulunan Kahraman"
special_supply,"Özel Tedarik"
res_name_345,"Nadir Kahraman"
recruit_monster_pool_desc,"Yukarıdaki Canavar için daha yüksek şans!"
holy_spring_lv,"Kutsal Bahar Seviyesi"
weeklycard_detail_desc,"Her gün giriş yaparak ödüllerinizi kazanın!"
pack_details,"Ödül Ayrıntıları"
season_buff_desc_9,"Kum Saati etkisi {0:P}"
season_buff_desc_5,"Mezartaşı düşmanların ortaya çıkmama olasılığı {0:P}."
season_buff_desc_6,"Yakan Güneş Diyarı etkisi {0:P}"
season_buff_desc_7,"Kum Fırtınası etkisi {0:P}"
season_buff_desc_8,"Yüksek Sıcaklık etkisi {0:P}"
res_name_348,"Destansı Asker"
res_name_248,"Nadir Asker"
unit_name_1201,"Çürümüş Diyarı"
unit_name_1203,"Kum Saati"
unit_name_1204,Oasis
res_name_448,"Efsanevi Asker"
res_name_148,"Ortak Birlikler"
season_buff_desc_10,"Oasis {0:P} etkisi"
skill_desc_110301,"Menzilli birliklerin isabet oranı {0:P} <custom_id=buff_2_0/>"
skill_desc_110401,"Düşmanların su direnci +{0} <custom_id=buff_2_0/>"
skill_desc_120201,"Her {0} saniyede bir iskelet belirir <custom_id=1/>"
skill_desc_100101,"Gölge Klanı düşmanlarının sağlığı +{0:P} <custom_id=buff_2_0/>"
skill_desc_100201,"Her {0} saniyede bir kez, rastgele {1} birliği {3} saniyeliğine sersemletme şansı {2:P} <custom_id=1/><custom_id=6/><custom_id=2/><custom_id=8/> vardır."
skill_desc_110101,"Birliklerin isabet oranı {0:P} <custom_id=buff_2_0/>"
skill_desc_110201,"Düşmanların hareket hızı +{0:P} <custom_id=buff_2_0/>"
res_name_548,"Mitsel Asker"
skill_desc_120301,"Buraya yerleştirilen birliklerin saldırı hızı {0:P} oranında azalır <custom_id=buff_1_0/>"
skill_desc_120401,"Yanından geçen düşmanlar, {1} saniye boyunca saniyede {0:P} HP geri kazanacaktır."
weather_buff_title,"Kötü hava geliyor!"
res_name_249,"Kertenkele Pulları"
res_desc_249,"Çöl Kertenkele Krallığı için özel eşyalar, bu tema sezonunda arazi açmak ve Sunağları yükseltmek için kullanılabilir."
atk_range,"Saldırı Menzili"
merge_all,"Hepsini Yükselt"
mastery_reward_tip,"Birlikleri yükselterek Ustalık Puanları kazanın."
skill_tag_1,"Yük: 20/Saldırı"
skill_tag_2,"Yükleme: Zaman"
skill_tag_4,Pasif
consume_unit_title,"Yükseltme İçin Gerekli Kaynaklar"
consume_unit_title_2,"Tüketilecek Birlikleri Seç"
troops_not_enough,"Yetersiz Birlik"
skill_desc_120101,"Buraya yerleştirilen askerlerin saldırıları {0:P} oranında azaltılır <custom_id=buff_1_0/>"
unit_name_1202,Mezartaşı
locked,Kilitli
mythical_lineup,"Mistik kadro"
unlock_tile_tips,"Bu arazi parçasını açmak için {0} gerekiyor. Açmak istediğinizden emin misiniz?"
coin_recruit_reward_bubble,"Asker toplayarak şanslı zamanı başlatın!"
unlock_coin_card_tip,"EXP seviyesini artırarak kilidini açın"
not_ready,"Burada bir şey yok."
unit_skill_name_637_3,"Yıldırım Öfkesi"
unit_skill_name_637_1,"Fırtına Çağrısı"
unit_skill_name_635_1,"Şok Dalgası Slamı"
build_intertact_in_progress,"Diğer şeyler devam ediyor..."
unit_skill_name_625_1,"Kılıç Fırtınası"
unit_skill_name_640_1,"Alev Girdabı"
unit_skill_name_638_3,"Mystik Güçlendirme"
unit_merge_tips,"Aynı seviyedeki 2 birimi seçin"
coin_recruit_title,"Askeri Birlik Alımı"
unit_merge_max_level_tips,"Zaten maksimum seviyede"
upgrade_ability_1,"Saldırı gücü arttı!"
upgrade_ability_2,"Saldırı hızı arttı!"
upgrade_ability_3,"Yeni beceriler açıldı!"
unit_skill_desc_120401,"Yanından geçen düşmanlar, <color=#EC6D26>{1}</color> saniye boyunca her saniye <color=#EC6D26>{0}</color> Can puanı kazanır."
role_class,Sınıf
unit_skill_desc_100201,"Her <color=#EC6D26>{0}</color> saniyede bir kez, rastgele <color=#EC6D26>{1}</color> birliği <color=#EC6D26>{3}</color> saniye boyunca sersemletme olasılığı <color=#EC6D26>{2}</color> oluyor."
unit_skill_desc_110101,"Birliklerin vuruş oranı -<color=#EC6D26>{0}</color>"
unit_skill_desc_110301,"Menzilli birliklerin isabet oranı -<color=#EC6D26>{0}</color>"
unit_skill_desc_120301,"Buraya yerleştirilen birliklerin saldırı hızı -<color=#EC6D26>{0}</color> oranında azalır."
unit_skill_desc_120201,"Her <color=#EC6D26>{0}</color> saniyede bir iskelet ortaya çıkar."
unit_skill_desc_120101,"Buraya yerleştirilen askerlerin saldırı gücü <color=#EC6D26>{0}</color> oranında azalır."
unit_skill_desc_110401,"Düşmanların su direnci +<color=#EC6D26>{0}</color>"
unit_skill_desc_110201,"Düşmanların hareket hızı +<color=#EC6D26>{0}</color>"
building_name_205,"Taş Ocağı"
building_name_204,"Odun Depolama"
building_name_203,"Kereste Fabrikası"
building_name_202,"Altın Deposu"
building_name_103,"Eğitim Kampı"
building_name_102,Kışla
unit_skill_desc_100101,"Gölge Klanı düşmanlarının sağlığı +<color=#EC6D26>{0}</color>"
building_desc_102,"Askerlerin büyük gücü burada toplanıyor. Onu yükseltmek, ek olarak işe alınabilir askerlerin kilidini açar."
unit_skill_desc_1202_0,"Her <color=#EC6D26>{0}</color> saniyede bir iskelet belirir."
building_name_206,"Taş Deposu"
unit_skill_desc_1201_0,"Buraya yerleştirilen askerlerin saldırısı <color=#EC6D26>{0}</color> oranında azaltılır."
unit_skill_name_624_2,"Zehirli Yayılma"
unit_skill_name_625_2,"Ölümcül Hançer"
unit_skill_desc_1203_0,"Buraya yerleştirilen birliklerin saldırı hızı <color=#EC6D26>{0}</color> oranında azalır."
unit_skill_desc_1204_0,"Düşmanlar, geçen her saniye için <color=#EC6D26>{1}</color> saniye boyunca saniyede <color=#EC6D26>{0}</color> HP yenileyecek."
build_attr_Production,Verimlilik
unit_skill_name_632_1,"Rüzgar Dalgası"
unit_skill_name_631_1,"Kasırga Dönüşü"
unit_skill_name_628_1,"Ağaç Kazası"
unit_skill_name_627_1,"Ateş Topu Arcana"
unit_skill_name_626_1,"Kartopu Bombardımanı"
unit_skill_name_643_1,"İlahi Lütuf"
unit_skill_name_638_2,"Arkane Lanet"
unit_name_638,Jeomancer
coop_button,"Eşli Oyun"
all_people,Tümü
battle_building_name,Kale
battle_building_desc,"Kale düşmanlar tarafından yok edilecek. Onu korumak için elinden geleni yap!"
attr_state_4,"Saldırı Menzili"
boss_coming,"{0} Belir!"
time_limit,"Geri Sayım"
lucky_mine_info,"Şanslı Sandık zamanla şanslı para üretir!"
unit_name_618,Okçu
guild_permission_name_4,"Özel Rolleri Yönet"
unit_name_645,"Çırak Büyücü"
unit_name_626,"Kardan Adam Savaşçısı"
unit_name_619,Berserker
unit_name_620,"Taş Fırlatıcı"
unit_name_621,"Sakura Ronini"
unit_name_622,Silahşor
unit_name_624,"Zehir Ustası"
unit_name_625,"Hayalet Suikastçı"
common_rare,"Yaygın  
Nadir"
unit_name_640,"Küller Arcanist"
too_many_enemy,"ÇOK FAZLA DÜŞMAN!"
super_fusion_info_desc,"Askerleri topla ve daha güçlü askerler oluşturmak için birleştir!"
cardPoolUpdate_info_desc,"Askerleri güçlendirin veya asker toplama havuzunu yükseltin!"
summon_chance,"Yetenek Edinme Şansı"
summon_boss_tip,"Birisi {0}'u çağırdı!"
legendary_mythical,"Efsanevi  
Mitos"
unit_name_634,"Kısa Kılıç"
unit_name_632,"Rüzgar Elçisi"
unit_name_628,"Ursa Şampiyonu"
unit_name_631,"Orman İzci"
unit_name_630,"Kartopu Fırlatıcı"
unit_name_629,"Goblin Savaşçısı"
unit_name_627,"Alev Büyücüsü"
summon_boss,Zorluk
line_up_full,"Boş slot yok."
defeat_boss_warning,"Patronu Öldür!"
skill_desc_1108501_4,"Hasar artırıldı."
skill_desc_1108501_3,"Bölgesel hasar verme şansı vardır."
skill_desc_1108501_2,"Arka arkaya iki saldırı gerçekleştir."
best_wave,"En İyi Dalga: {0}"
unit_name_700,"Kılıç Ustası"
skill_desc_1108501_5,"Yetenek hasarı menzilini artır."
skill_desc_1108501_1,"Bir düşmana hasar verin."
cl_tier_11,"Demir I"
cl_tier_12,"Demir II"
cl_tier_21,"Bronz I"
cl_tier_13,"Demir III"
cl_tier_22,"Bronz II"
cl_tier_23,"Bronz III"
cl_tier_32,"Gümüş II"
cl_tier_33,"Gümüş III"
cl_tier_41,"Altın I"
cl_tier_42,"Altın II"
unlock_clan_league_tips,"Bir klana katılmak, Klan Ligi'ne katılmak için gereklidir."
cl_tier_43,"Altın III"
cl_tier_31,"Gümüş I"
game_mode_name_18,"Klan Ligi"
duration_waves_format,"Süre: {0} Dalga"
battle_effect_name_1104,"Yüksek Sıcaklık"
battle_effect_name_1103,"Kum Fırtınası"
battle_effect_name_1102,"Kanlı Ay"
battle_effect_name_1101,"Hayalet Sis"
scene_buff_title,"Ortam değişimi!"
building_shop,"Bina Dükkanı"
build_no_content,"Çok yakında"
season_buff_name_8,"Yağmur Duası"
season_buff_name_7,"Deve Çanı"
season_buff_name_6,"Kum Bariyeri"
season_buff_name_5,Kefaret
season_buff_name_4,"Kutsal Işık"
season_buff_name_3,"Yıldızların Gücü"
season_buff_name_2,"Rüzgar Duası"
season_buff_name_1,"Ateş Çemberi"
res_desc_149,"Yeraltı İskelet Mezarlığı'na özel eşyalar, bu tema sezonunda arazi açmak ve Sunakları yükseltmek için kullanılabilir."
lineup,Diziliş
season_buff_name_9,"Kum Sabitleme"
res_name_149,"Kalıntı Kemikleri"
season_buff_name_10,Çölleşme
graphics_option_0,Düşük
cur_level_rank,Geçerli
attr_state_val_4,{0}
unit_name_643,Kâhin
skill_desc_1103801_3,"Artırılmış hasar menzili."
talent,Yetenek
build_attr_Capacity,"Depolama Sınırı"
unit_name_623,Bombacı
personal_details,"Kişisel Bilgiler"
guild_setting_success,"Başarılı ayarlama"
home_random_box_tips,"Dalgaları Temizleme Ödülleri!"
today,Bugün
history,Tarih
view_battle_report,"Savaş Raporu"
battle_report_expired,"Savaş raporunun süresi doldu"
tower_new_season_tips,"Seviye yenilendi! Devam etmek için seviyeyi yeniden başlatın."
res_desc_204,"Yetenek Bileti yüksek kaliteli Askerler çağırmak için kullanılabilir. (Maks: 300)"
recruit_normal_pool_title,"Kalıcı Çağrı"
global_ranking,Küresel
res_name_346,"Destansı Asker"
res_name_246,"Nadir Asker"
res_name_645,"Mitsel Kahraman"
res_name_546,"Mitsel Asker"
res_name_504,Ustalık
player_ranking_rewards2,Oyuncu
use_layout_title,"Bu dizilişi kullan?"
lay_default_name_format,"Diziliş {0}"
guide_notice_14_1,"Kullandığınız kadroyu bu savaşta Sıcak Kadrolar'a <color=#ff6000>paylaşabilir</color> ve böylece tüm oyuncular stratejinizi görebilir, beğeni ve kullanım kazanabilirsiniz!"
lay_share_success,"Başarılı Bir Şekilde Paylaşıldı"
lay_share_entry,"Sıcak  
Kadrolar"
layout_share_title,"Kadroyu Paylaş"
pvp_arena_rule_desc_1,"Dünyanın dört bir yanındaki oyuncularla savaş!"
rate_summit_msg,"Düşüncelerinizi paylaşmak ister misiniz?"
layout_unlock_tip_msg,"Komuta Merkezi Seviyesi {0}'de açılır"
pvp_arena_rule_desc_2,"Arena kupaları kazanın!"
pvp_arena_rule_desc_3,"Liderlik tablosunda yükselin!"
layout_use_success,"Başarıyla Kullanıldı"
survey_item_3,"Seviyeler eğlenceli mi?"
survey_item_4,"Kontroller akıcı mı?"
rate_us_title,"BİZİ OYLAYIN!"
bad,Zayıf
satisfied,Memnun
okay,Adil
survey_item_1,"Önceki seviyeler nasıldı?"
survey_item_2,"Oynanış nasıl?"
bonus_chance,"Şans düşüşü"
bundle,Paket
rate_us_msg,"Deneyiminiz nasıldı?"
change_to_be,"{0} yükseltilebilir"
guaranteed,Garantili
may_upgrade_chest_tips,"{0} Sandığına yükseltilebilir!"
random_chest,"Rastgele Sandık"
value_chest,"Değer Sandığı"
no_replay_msg,"Tekrar oynatma mevcut değil"
building_name_3010,Sığınak
building_name_3009,Duvar
building_name_3008,"Ahşap Deposu"
world_boss_select_msg,"Hedefleri istediğiniz zaman değiştirin, ilerleme kaybolmaz!"
building_name_3007,AltınDeposu
weekly_subscription,"7 Günlük Sonsuzluk Taşı Paketi"
monthly_subscription,"30 Günlük Sonsuzluk Taşı Tedariği"
building_name_3012,Taret
building_name_3011,"Ok Kulesi"
building_name_3017,Ağaç
building_name_3016,Ağaç
building_name_3015,"Çimen Mihrabı"
building_name_3013,"İşçi Kulübesi"
building_name_3014,Kabine
building_name_3018,Taş
unit_skill_desc_844_1,"Savaş başladığında, rastgele bir düşmana sivri uçlu bir mermi ateşler, tek hedefe hasar verir ve sersemletir."
unit_skill_desc_844_2,"Sersemletme süresi artırıldı."
unit_skill_name_765_3,"Ölümcül Ritim"
unit_skill_desc_772_3,"Anka yumurtası tüm element direncini kazanır; alev bölgesi daha uzun sürer."
group_ranking,"Grup Sıralaması"
unit_name_844,"Kaktüs Muhafızı"
unit_name_101,"Komuta Merkezi"
chat_too_many_warning,"Mesajları çok hızlı gönderiyorsunuz. Lütfen daha sonra tekrar deneyin."
chat_mut_warning,"Sessizleştirildiniz. Yönetici tarafından sesinizin açılmasını bekleyin."
unit_name_201,"Altın Madeni"
unit_skill_desc_148_1,"Çevreleyen düşmanlara hasar verir."
unit_skill_desc_148_2,"Mermiler fırlatır, sürekli hasar verir."
ad_firework_pack_desc,
incentive_info_btn,Ekstra
lineup_style_skin_default_name,"Temel kadro kostümleri"
lineup_style_skin_unlocked_desc,"Varsayılan olarak açık"
clan_war_slg_register_desc,"Sezon Hazırlanıyor"
clan_war_slg_register_tips,"Klanlar birçok faktöre göre seçilecektir."
res_name_121,Odun
unit_use_field_title,"Konuşlandırma Yuvaları"
clan_war_slg_top_clan_rank_rule_tips,"Yeni bir dönem başladı!
Sayısız klan bu taç için savaşıyor!

Kimseye ait değil—
gerçek bir hükümdar yükselene dek!

Tüm savaş bölgesini fethet!
Yolundaki her rakibi ez!

Beş Yıldızlı Savaş Bölgesi'nde 1 Numaralı Sıralamayı ele geçir,
ve tüm dünyanın taç giyme törenine şahitlik etmesine izin ver—
[Zafer Tacı]!"
incentive_distribute_success,"Görev Başarılı!"
clan_war_slg_member_rank_sort_1,"Oyuncu Yenilgileri"
clan_war_slg_member_rank_sort_2,"Canavar Yenilgileri"
clan_war_slg_member_rank_sort_0,"Savaş Madalyaları"
guild_permission_name_13,"Klan Savaşı Diplomasisi"
game_mode_name_40,"Lucky Rush"
game_mode_rule_40,"Bu, en iyilerin savaşıdır—

3 diğer oyuncuyla birlikte yüzen adanızı savunun.
Sınırlı kaynaklarla, ayakta kalan son kişi kim olacak?

<color=#FF6657>Nasıl Oynanır</color>
Moda girmek için [Feathers] harcayın.
[Feathers] zamanla yenilenir.

<color=#FF6657>Nasıl Kazanılır</color>
[Scale Points] kazanmak için canavarları yenin.
Her birkaç dalgada bir, gerekli skora ulaşmalısınız—başaramazsanız elenirsiniz.

Ne kadar uzun süre hayatta kalırsanız, rütbeniz o kadar yükselir.
Tüm dalgaları temizleyin ve daha da büyük ödüller kazanın!

<color=#FF6657>Ödüller</color>
1. Ulaştığınız dalga ne kadar yüksek olursa, ödüller o kadar iyi olur.
2. Rütbeniz ne kadar yüksek olursa, ödüller o kadar iyi olur."
payment_record_goods_name_format,"Paket Kimliği: {0}"
clan_war_slg_top_rank_rule_tips,"Yeni bir çağ başladı!
Sayısız klan bu taç için savaşıyor!

Gerçek bir hükümdar ortaya çıkana dek kimseye ait değil!

Tüm savaş bölgesini fethet!
Yolundaki her rakibi ez!

Beş Yıldızlı Savaş Bölgesi'nde 1 numaralı sırayı ele geçir ve dünyanın taç giyişine tanık olmasına izin ver—
[Zafer Tacı]!"
game_mode_title_40,"Lucky Rush"
slg_room_name,"Savaş Bölgesi {0}"
slg_watch_not_op,İzleme
clan_war_slg_watch_title,"Savaş Bölgeleri"
live,Live
payment_record_result_restore,"Ödeme Bekleniyor"
restore_success,"Geri Yükleme Başarılı"
payment_record_restore_nothing,"Geri yükleme başarısız. Tekrar deneyin"
clan_war_reward_alloc_content,"Klan Lideriniz tarafından bizzat bahşedilmiş bir ödül,
Klan Savaşı'ndaki cesaretiniz ve benzersiz katkılarınızın şerefine!

Savaş alanı sizi çağırıyor.
Klanınız yanınızda.
Zafer sizi bekliyor."
restore_success_msg,"Doğrulama başarılı! Yeniden gönderilen öğeler için lütfen gelen kutunuzu kontrol edin."
payment_record_title,Ödeme
clan_war_reward_alloc_title,"Bonus Ödüller"
clan_war_slg_top_clan_rank_title,"Klan Onur Sıralamaları"
payment_record_result_2,"Ödeme başarısız"
payment_record_result_3,Tamamlandı
payment_record_result_4,"İade Edildi"
payment_record_result_0,Ödenmemiş
synergy_title,"Birlik Sinerjisi"
payment_record_result_1,"İptal Edildi"
clan_war_slg_register_success,"Kayıt başarılı!"
clan_war_slg_unregister_success,"Başarıyla iptal edildi."
incentive_distribute_title,Kadro
clanwarslg_cond_not_sign_format,"Klan Ligi sıralamasındaki ilk {0} klan katılabilir!"
res_desc_2314,"Büyüklük söz gerektirmez!"
payment_record,Ödeme
payment_record_desc,"30 gün içinde en fazla 20 kayıt. Sonuçlar 15 dakika gecikmeli olabilir."
incentive_player_empty,"Henüz kimseyi atamadınız!"
res_desc_2514,"Hücuma öncülük eden savaşçı!"
res_desc_2414,"Savaş alanının hâkimi!"
res_desc_1314,"Hücuma öncülük eden savaşçı!"
res_desc_2114,"Savaş alanının hâkimi!"
res_desc_2214,"Hücuma öncülük eden savaşçı!"
incentive_btn,Bahşet
res_desc_1414,"Büyüklük söz gerektirmez!"
res_desc_1214,"Savaş alanının hâkimi!"
res_desc_1514,"Savaş alanının hâkimi!"
res_desc_1114,"Büyüklük söz gerektirmez!"
res_desc_1614,"Hücuma öncülük eden savaşçı!"
res_desc_1814,"Savaş alanının hâkimi!"
need_unit,"Asker Lazım"
res_desc_1914,"Hücuma öncülük eden savaşçı!"
res_desc_2014,"Büyüklük söz gerektirmez!"
res_desc_1714,"Büyüklük söz gerektirmez!"
unit_deployed_Field_title,"Yerleştirme Yuvaları"
new_skin_tips,"Yeni kostüm!"
go_avatar_frame_upgrade,Yükselt
gem_recruit_dis_title,"Çağrı Elmas İndirimi"
super_lucky_time_dis_title,"Süper Şanslı Çizim İndirimi"
gem_recruit_rateup_title,"Çağırma Oranı Artışı"
lucky_time_rateup_title,"Şanslı Zaman Oran Artışı"
monthly_cycle_card_reminder_desc,"Temel Geçiş <color=#EC6D26>{0}</color> gün sonra sona erecek."
monthly_advanced_cycle_card_reminder_desc,"Gelişmiş Kart <color=#EC6D26>{0}</color> gün içinde sona eriyor."
monthly_cycle_card_reminder_title,"Sona Erme Hatırlatıcısı"
wheel_rateup_title,"Çark Büyük Ödül Şansı"
furnace_rateup_title,"Füzyon Şansı UP"
power_clanwar_dis_title,"Kırmızı Enerji Satın Alma İndirimi"
forged_stone_dis_title,"Birlik Yükseltme İndirimi"
building_upgrade_dis_title,"Bina Yükseltme İndirimi"
morale_dis_title,"Moral Satın Alma İndirimi"
power_pve_dis_title,"Enerji Satın Alım İndirimi"
power_pvp_dis_title,"Süper Enerji Satın Alma İndirimi"
slg_room_chat_tab,"Savaş Bölgesi"
mine_dis_title,"İndirim Al"
wheel_dis_title,"Çark Elmas İndirimi"
furnace_dis_title,"Birleşim İndirimi"
sign_in_title_4,"Paskalya Giriş Ödülü"
event_center_entry,Etkinlik
lucky_time_dis_title,"Şanslı Zaman İndirimi"
incentive_title,Bahşet
event_center_no_jump_msg,"Etkinlik Sayfasında Görüntüle"
card_master_dis_title,"Kart Ustası İndirimi"
eliminated,Elendi!
sign_in_title_3,"Trickster Girişi"
res_name_2414,"Subay Takdiri"
incentive_reward_tab,Ödüller
res_name_2514,"Şövalyenin Takdiri"
incentive_player_tab,Alıcılar
res_name_1514,"Subay Takdiri"
res_name_1614,"Şövalye Takdiri"
res_name_1714,"General Ödülü"
res_name_1814,"Subay Takdiri"
res_name_1914,"Şövalye Takdiri"
res_name_2114,"Subay Takdiri"
res_name_1414,"General Ödülü"
res_name_2014,"General Ödülü"
res_name_2314,"General Ödülü"
res_name_1214,"Subay Taltifi"
res_name_2214,"Şövalyenin Takdiri"
res_name_1114,"General Ödülü"
res_name_1314,"Şövalye'nin Övgüsü"
clan_war_slg_cond_not_sign,"Kayıtlı Değil!"
clan_war_slg_no_credential,"Klan ligi rütbenizi yükseltin!"
clan_war_slg_require,"Uygunluk Gereksinimleri"
clan_war_slg_unregister_title,Ayrıl
clan_war_slg_unregister_msg,"Komutan, bu Klan Savaşından çekilmek istediğinizden emin misiniz?

Geri çekildiğinizde, klanınız mevcut gruptan ayrılacak,
emekle kazandığı konumunu ve onurunu kaybedecek,
ve daha düşük bir kademeye düşecek (örn. 5 yıldız → 1 yıldız)."
clan_war_slg_reward_title,"Atanacak Ödüller"
clan_war_slg_unregister,Ateşkes
mainline_fund_bp_name,"Ana Hat Fonu"
clan_war_slg_register,"Savaşa Katıl"
clan_war_slg_registered,Kayıtlı
clan_war_slg_register_end,"Kayıt süresi doldu!"
res_name_230143,"Hilekar Karnavalı"
mainline_fund_seaon_bp_name,"Ana Hat Fonu"
overworld_mini_rank_season_reward_title,"Kızıl Ay"
unit_sort_attr_10001,Hasar
res_name_240143,"Paskalya Şenliği"
event_center_category_name_1,"Bugünün Etkinlikleri"
chan_name_overworld,"Savaş Alanı"
overworld_rank_reward_title,"[Savaş Alanı] Ödülleri"
mainline_fund_season_bp_name,"Ana Fon"
slg_chat_prefix_7,"[Savaş Bölgesi] "
mainline_fund_bp_unlock_title,"Ana Hat Fonu ücretli kademesi açıldı!"
camp_season_name_1_1,"Ateş Kralı Fraksiyonu"
mainline_fund_new_season_begin_title,"Ana Fon açıldı!"
camp_season_name_1_2,"Dalga Lordu Fraksiyon"
exchange_activity_title,"Takas Mağazası"
exchange_title,Değişim
mainline_fund_begin_title,"Yeni sezon başlıyor!"
train_challenge_title,"Eğitim Zorlukları"
rule_desc_9_1,"Maceraya ve İşbirliği'ne Katılın!"
slg_chat_prefix_5,"[Klan] "
season_ending_title,"Satın Alma Onayı"
new_period_2,"Aşama {0} Başlıyor!"
rule_desc_9_3,"Ana Hat Fonu Ödüllerini Kazan!"
new_period_result,Sonuçlar
mainline_fund_send_bp_rule_desc,"Mainline Fonu'nu <color=#EC6D26>arkadaşlarınıza veya klan müttefiklerinize</color> hediye edebilirsiniz!"
victory_path_coming_soon,"Yakında Geliyor"
overworld_rank_reward_content,"Değerli Komutan,

Savaş Alanı Sezonu {0} sona erdi. Savaştaki üstün katkılarınız için teşekkür ederiz!

Savaş Alanı boyunca:
Birliğiniz etkinlikte <color=#FF6657>{1}</color>. sırada yer aldı!
Kişisel performansınız, bireysel liderlik tablosunda <color=#FF6657>{2}</color>. sırada yer aldı.

Katılan tüm üyeler aşağıdaki ödülleri talep edebilir. Lütfen kontrol edin ve zamanında almayı unutmayın.
Savaş Alanı'na katıldığınız için tekrar teşekkür ederiz. Bir sonraki Savaş Alanı'nda sizi görmeyi dört gözle bekliyoruz!

Saygılarımızla,
War Inc. Lojistik Departmanı"
illegal_input_msg,"Geçersiz imza. Lütfen düzenleyin"
event_started,"Etkinlik Başladı"
rule_desc_9_2,"Daha fazla puan kazan!"
mainline_fund_bp_unlock_desc,"Ana Hat Fonu ödüllerini topla!"
bp_purchase_multiple_desc,"{0}-Sezon Satın Alma"
train_challenge_level_31002,"Buz İskeleti Meydan Okuması: Orta I"
train_challenge_level_31005,"Buz İskeleti Meydan Okuması: İleri Düzey II"
train_challenge_level_31006,"Buz İskeleti Meydan Okuması: İleri Düzey III"
overworld_camp_2,"Masmavi Lig"
train_challenge_level_31004,"Buz İskeleti Meydan Okuması: İleri Düzey I"
train_challenge_level_31001,"Buz İskeleti Meydan Okuması: Acemi"
train_challenge_level_31003,"Buz İskeleti Meydan Okuması: Orta II"
season_ending_purchase_warning,"Sezon yakında sona eriyor. Şimdi satın alırsanız tüm ödülleri alamayabilirsiniz. Devam edilsin mi?"
overworld_mini_rank_prepare,"Etkinlik {0} içinde başlıyor!"
clanwar_cond_not_met_format,"Geçen sezonun ilk {0} klanına açık."
